GEN.1.1	In the beginning God created the heavens and the earth. 
JER.44.10	But they have not become contrite even to this day, nor have they feared nor walked in My law or My statutes, which I have set before you and before your fathers.” ’
JER.44.11	“Therefore thus says the L
JER.44.12	And I will take away the remnant of Judah who have set their mind on entering the land of Egypt to reside there, and they will all meet their end in the land of Egypt; they will fall by the sword 
JER.44.13	And I will punish those who live in the land of Egypt, as I have punished Jerusalem, with the sword, with famine and with pestilence. 
JER.44.14	So there will be no refugees or survivors for the remnant of Judah who have entered the land of Egypt to reside there and then to return to the land of Judah, to which they are longing to return and live; for none will return except 
JER.44.15	Then all the men who were aware that their wives were burning sacrifices to other gods, along with all the women who were standing by, 
JER.44.16	“As for the message that you have spoken to us in the name of the L
JER.44.17	But rather we will certainly carry out every word that has proceeded from our mouths, by burning sacrifices to the queen of heaven and pouring out drink offerings to her, just as we ourselves, our forefathers, our kings and our princes did in the cities of Judah and in the streets of Jerusalem; for 
JER.44.18	But since we stopped burning sacrifices to the queen of heaven and pouring out drink offerings to her, we have lacked everything and have met our end by the sword and by famine.” 
JER.44.19	“And,” 
JER.44.20	Then Jeremiah said to all the people, to the men and women—even to all the people who were giving him 
JER.44.21	“As for the smoking sacrifices that you burned in the cities of Judah and in the streets of Jerusalem, you and your forefathers, your kings and your princes, and the people of the land, did not the L
JER.44.22	So the L
JER.44.23	Because you have burned sacrifices and have sinned against the L
JER.44.24	Then Jeremiah said to all the people, including all the women, “Hear the word of the L
JER.44.25	thus says the L
JER.44.26	Nevertheless hear the word of the L
JER.44.27	Behold, I am watching over them for harm and not for good, and all the men of Judah who are in the land of Egypt will meet their end by the sword and by famine until they are completely gone. 
JER.44.28	Those who escape the sword will return out of the land of Egypt to the land of Judah few in number. Then all the remnant of Judah who have gone to the land of Egypt to reside there will know whose word will stand, Mine or theirs. 
JER.44.29	This will be the sign to you,’ declares the L
JER.44.30	Thus says the L
JER.45.2	“Thus says the L
JER.45.3	‘You said, “Ah, woe is me! For the L
JER.45.4	Thus you are to say to him, ‘Thus says the L
JER.45.5	But you, are you seeking great things for yourself? Do not seek 
JER.46.1	That which came as the word of the L
JER.46.2	To Egypt, concerning the army of Pharaoh Neco king of Egypt, which was by the Euphrates River at Carchemish, which Nebuchadnezzar king of Babylon defeated in the fourth year of Jehoiakim the son of Josiah, king of Judah:
JER.46.3	“Line up the shield and buckler,
JER.46.3	And draw near for the battle!
JER.46.4	Harness the horses,
JER.46.4	And mount the steeds,
JER.46.4	And take your stand with helmets 
JER.46.4	Polish the spears,
JER.46.4	Put on the scale-armor!
JER.46.5	Why have I seen 
JER.46.5	They are terrified,
JER.46.5	They are drawing back,
JER.46.5	And their mighty men are defeated
JER.46.5	And have taken refuge in flight,
JER.46.5	Without facing back;
JER.46.5	Terror is on every side!”
JER.46.5	Declares the L
JER.46.6	Let not the swift man flee,
JER.46.6	Nor the mighty man escape;
JER.46.6	In the north beside the river Euphrates
JER.46.6	They have stumbled and fallen.
JER.46.7	Who is this that rises like the Nile,
JER.46.7	Like the rivers whose waters surge about?
JER.46.8	Egypt rises like the Nile,
JER.46.8	Even like the rivers whose waters surge about;
JER.46.8	And He has said, “I will rise and cover 
JER.46.8	I will surely destroy the city and its inhabitants.”
JER.46.9	Go up, you horses, and drive madly, you chariots,
JER.46.9	That the mighty men may march forward:
JER.46.9	Ethiopia and Put, that handle the shield,
JER.46.9	And the Lydians, that handle 
JER.46.10	For that day belongs to the Lord G
JER.46.10	A day of vengeance, so as to avenge Himself on His foes;
JER.46.10	And the sword will devour and be satiated
JER.46.10	And drink its fill of their blood;
JER.46.10	For there will be a slaughter for the Lord G
JER.46.10	In the land of the north by the river Euphrates.
JER.46.11	Go up to Gilead and obtain balm,
JER.46.11	O virgin daughter of Egypt!
JER.46.11	In vain have you multiplied remedies;
JER.46.11	There is no healing for you.
JER.46.12	The nations have heard of your shame,
JER.46.12	And the earth is full of your cry 
JER.46.12	For one warrior has stumbled over another,
JER.46.12	And both of them have fallen down together.
JER.46.14	“Declare in Egypt and proclaim in Migdol,
JER.46.14	Proclaim also in Memphis and Tahpanhes;
JER.46.14	Say, ‘Take your stand and get yourself ready,
JER.46.14	For the sword has devoured those around you.’
JER.46.15	Why have your mighty ones become prostrate?
JER.46.15	They do not stand because the L
JER.46.16	They have repeatedly stumbled;
JER.46.16	Indeed, they have fallen one against another.
JER.46.16	Then they said, ‘Get up! And let us go back
JER.46.16	To our own people and our native land
JER.46.16	Away from the sword of the oppressor.’
JER.46.17	They cried there, ‘Pharaoh king of Egypt 
JER.46.17	He has let the appointed time pass by!’
JER.46.18	As I live,” declares the King
JER.46.18	Whose name is the L
JER.46.18	“Surely one shall come 
JER.46.18	Or like Carmel by the sea.
JER.46.19	Make your baggage ready for exile,
JER.46.19	O daughter dwelling in Egypt,
JER.46.19	For Memphis will become a desolation;
JER.46.19	It will even be burned down 
JER.46.20	Egypt is a pretty heifer,
JER.46.21	Also her mercenaries in her midst
JER.46.21	Are like fattened calves,
JER.46.21	For even they too have turned back 
JER.46.21	They did not stand 
JER.46.21	For the day of their calamity has come upon them,
JER.46.21	The time of their punishment.
JER.46.22	Its sound moves along like a serpent;
JER.46.22	For they move on like an army
JER.46.22	And come to her as woodcutters with axes.
JER.46.23	They have cut down her forest,” declares the L
JER.46.23	“Surely it will no 
JER.46.23	Even though they are 
JER.46.23	And are without number.
JER.46.24	The daughter of Egypt has been put to shame,
JER.46.24	Given over to the power of the people of the north.”
JER.46.25	The L
JER.46.26	I shall give them over to the power of those who are seeking their lives, even into the hand of Nebuchadnezzar king of Babylon and into the hand of his officers. Afterwards, however, it will be inhabited as in the days of old,” declares the L
JER.46.27	“But as for you, O Jacob My servant, do not fear,
JER.46.27	Nor be dismayed, O Israel!
JER.46.27	For, see, I am going to save you from afar,
JER.46.27	And your descendants from the land of their captivity;
JER.46.27	And Jacob will return and be undisturbed
JER.46.27	And secure, with no one making 
JER.46.28	O Jacob My servant, do not fear,” declares the L
JER.46.28	“For I am with you.
JER.46.28	For I will make a full end of all the nations
JER.46.28	Where I have driven you,
JER.46.28	Yet I will not make a full end of you;
JER.46.28	But I will correct you properly
JER.46.28	And by no means leave you unpunished.”
JER.47.1	That which came as the word of the L
JER.47.2	Thus says the L
JER.47.2	“Behold, waters are going to rise from the north
JER.47.2	And become an overflowing torrent,
JER.47.2	And overflow the land and all its fullness,
JER.47.2	The city and those who live in it;
JER.47.2	And the men will cry out,
JER.47.2	And every inhabitant of the land will wail.
JER.47.3	Because of the noise of the galloping hoofs of his stallions,
JER.47.3	The tumult of his chariots, 
JER.47.3	The fathers have not turned back for 
JER.47.3	Because of the limpness of 
JER.47.4	On account of the day that is coming
JER.47.4	To destroy all the Philistines,
JER.47.4	To cut off from Tyre and Sidon
JER.47.4	Every ally that is left;
JER.47.4	For the L
JER.47.4	The remnant of the coastland of Caphtor.
JER.47.5	Baldness has come upon Gaza;
JER.47.5	Ashkelon has been ruined.
JER.47.5	O remnant of their valley,
JER.47.5	How long will you gash yourself?
JER.47.6	Ah, sword of the L
JER.47.6	How long will you not be quiet?
JER.47.6	Withdraw into your sheath;
JER.47.6	Be at rest and stay still.
JER.47.7	How can it be quiet,
JER.47.7	When the L
JER.47.7	Against Ashkelon and against the seacoast—
JER.47.7	There He has assigned it.”
JER.48.1	Concerning Moab. Thus says the L
JER.48.1	“Woe to Nebo, for it has been destroyed;
JER.48.1	Kiriathaim has been put to shame, it has been captured;
JER.48.1	The lofty stronghold has been put to shame and shattered.
JER.48.2	There is praise for Moab no longer;
JER.48.2	In Heshbon they have devised calamity against her:
JER.48.2	‘Come and let us cut her off from 
JER.48.2	You too, 
JER.48.2	The sword will follow after you.
JER.48.3	The sound of an outcry from Horonaim,
JER.48.3	‘Devastation and great destruction!’
JER.48.4	Moab is broken,
JER.48.4	Her little ones have sounded out a cry 
JER.48.5	For by the ascent of Luhith
JER.48.5	They will ascend with continual weeping;
JER.48.5	For at the descent of Horonaim
JER.48.5	They have heard the anguished cry of destruction.
JER.48.6	Flee, save your lives,
JER.48.6	That you may be like a juniper in the wilderness.
JER.48.7	For because of your trust in your own achievements and treasures,
JER.48.7	Even you yourself will be captured;
JER.48.7	And Chemosh will go off into exile
JER.48.7	Together with his priests and his princes.
JER.48.8	A destroyer will come to every city,
JER.48.8	So that no city will escape;
JER.48.8	The valley also will be ruined
JER.48.8	And the plateau will be destroyed,
JER.48.8	As the L
JER.48.9	Give wings to Moab,
JER.48.9	For she will flee away;
JER.48.9	And her cities will become a desolation,
JER.48.9	Without inhabitants in them.
JER.48.10	Cursed be the one who does the L
JER.48.10	And cursed be the one who restrains his sword from blood.
JER.48.11	“Moab has been at ease since his youth;
JER.48.11	He has also been undisturbed, 
JER.48.11	And he has not been emptied from vessel to vessel,
JER.48.11	Nor has he gone into exile.
JER.48.11	Therefore he retains his flavor,
JER.48.11	And his aroma has not changed.
JER.48.12	Therefore behold, the days are coming,” declares the L
JER.48.13	And Moab will be ashamed of Chemosh, as the house of Israel was ashamed of Bethel, their confidence.
JER.48.14	How can you say, ‘We are mighty warriors,
JER.48.14	And men valiant for battle’?
JER.48.15	Moab has been destroyed and men have gone up to his cities;
JER.48.15	His choicest young men have also gone down to the slaughter,”
JER.48.15	Declares the King, whose name is the L
JER.48.16	“The disaster of Moab will soon come,
JER.48.16	And his calamity has swiftly hastened.
JER.48.17	Mourn for him, all you who 
JER.48.17	Even all of you who know his name;
JER.48.17	Say, ‘How has the mighty scepter been broken,
JER.48.17	A staff of splendor!’
JER.48.18	Come down from your glory
JER.48.18	And sit on the parched ground,
JER.48.18	O daughter dwelling in Dibon,
JER.48.18	For the destroyer of Moab has come up against you,
JER.48.18	He has ruined your strongholds.
JER.48.19	Stand by the road and keep watch,
JER.48.19	O inhabitant of Aroer;
JER.48.19	Ask him who flees and her who escapes
JER.48.20	Moab has been put to shame, for it has been shattered.
JER.48.20	Wail and cry out;
JER.48.20	Declare by the Arnon
JER.48.20	That Moab has been destroyed.
JER.48.21	“Judgment has also come upon the plain, upon Holon, Jahzah and against Mephaath, 
JER.48.22	against Dibon, Nebo and Beth-diblathaim, 
JER.48.23	against Kiriathaim, Beth-gamul and Beth-meon, 
JER.48.24	against Kerioth, Bozrah and all the cities of the land of Moab, far and near. 
JER.48.25	The horn of Moab has been cut off and his arm broken,” declares the L
JER.48.26	“Make him drunk, for he has become arrogant toward the L
JER.48.27	Now was not Israel a laughingstock to you? Or was he caught among thieves? For each time you speak about him you shake 
JER.48.28	Leave the cities and dwell among the crags,
JER.48.28	O inhabitants of Moab,
JER.48.28	And be like a dove that nests
JER.48.28	Beyond the mouth of the chasm.
JER.48.29	We have heard of the pride of Moab—he 
JER.48.29	Of his haughtiness, his pride, his arrogance and his self-exaltation.
JER.48.30	I know his fury,” declares the L
JER.48.30	“But it is futile;
JER.48.30	His idle boasts have accomplished nothing.
JER.48.31	Therefore I will wail for Moab,
JER.48.31	Even for all Moab will I cry out;
JER.48.31	I will moan for the men of Kir-heres.
JER.48.32	More than the weeping for Jazer
JER.48.32	I will weep for you, O vine of Sibmah!
JER.48.32	Your tendrils stretched across the sea,
JER.48.32	They reached to the sea of Jazer;
JER.48.32	Upon your summer fruits and your grape harvest
JER.48.32	The destroyer has fallen.
JER.48.33	So gladness and joy are taken away
JER.48.33	From the fruitful field, even from the land of Moab.
JER.48.33	And I have made the wine to cease from the wine presses;
JER.48.33	No one will tread 
JER.48.33	The shouting will not be shouts 
JER.48.34	From the outcry at Heshbon even to Elealeh, even to Jahaz they have raised their voice, from Zoar even to Horonaim 
JER.48.35	I will make an end of Moab,” declares the L
JER.48.36	“Therefore My heart wails for Moab like flutes; My heart also wails like flutes for the men of Kir-heres. Therefore they have lost the abundance it produced. 
JER.48.37	For every head is bald and every beard cut short; there are gashes on all the hands and sackcloth on the loins. 
JER.48.38	On all the housetops of Moab and in its streets there is lamentation everywhere; for I have broken Moab like an undesirable vessel,” declares the L
JER.48.39	“How shattered it is! 
JER.48.40	For thus says the L
JER.48.40	“Behold, one will fly swiftly like an eagle
JER.48.40	And spread out his wings against Moab.
JER.48.41	Kerioth has been captured
JER.48.41	And the strongholds have been seized,
JER.48.41	So the hearts of the mighty men of Moab in that day
JER.48.41	Will be like the heart of a woman in labor.
JER.48.42	Moab will be destroyed from 
JER.48.42	Because he has become arrogant toward the L
JER.48.43	Terror, pit and snare are 
JER.48.43	O inhabitant of Moab,” declares the L
JER.48.44	“The one who flees from the terror
JER.48.44	Will fall into the pit,
JER.48.44	And the one who climbs up out of the pit
JER.48.44	Will be caught in the snare;
JER.48.44	For I shall bring upon her, 
JER.48.44	The year of their punishment,” declares the L
JER.48.45	“In the shadow of Heshbon
JER.48.45	The fugitives stand without strength;
JER.48.45	For a fire has gone forth from Heshbon
JER.48.45	And a flame from the midst of Sihon,
JER.48.45	And it has devoured the forehead of Moab
JER.48.45	And the scalps of the riotous revelers.
JER.48.46	Woe to you, Moab!
JER.48.46	The people of Chemosh have perished;
JER.48.46	For your sons have been taken away captive
JER.48.46	And your daughters into captivity.
JER.48.47	Yet I will restore the fortunes of Moab
JER.48.47	In the latter days,” declares the L
JER.49.1	Concerning the sons of Ammon. Thus says the L
JER.49.1	“Does Israel have no sons?
JER.49.1	Or has he no heirs?
JER.49.1	Why then has Malcam taken possession of Gad
JER.49.1	And his people settled in its cities?
JER.49.2	Therefore behold, the days are coming,” declares the L
JER.49.2	“That I will cause a trumpet blast of war to be heard
JER.49.2	Against Rabbah of the sons of Ammon;
JER.49.2	And it will become a desolate heap,
JER.49.2	And her towns will be set on fire.
JER.49.2	Then Israel will take possession of his possessors,”
JER.49.2	Says the L
JER.49.3	“Wail, O Heshbon, for Ai has been destroyed!
JER.49.3	Cry out, O daughters of Rabbah,
JER.49.3	Gird yourselves with sackcloth and lament,
JER.49.3	And rush back and forth inside the walls;
JER.49.3	For Malcam will go into exile
JER.49.3	Together with his priests and his princes.
JER.49.4	How boastful you are about the valleys!
JER.49.4	Your valley is flowing 
JER.49.4	O backsliding daughter
JER.49.4	Who trusts in her treasures, 
JER.49.4	‘Who will come against me?’
JER.49.5	Behold, I am going to bring terror upon you,”
JER.49.5	Declares the Lord G
JER.49.5	“From all 
JER.49.5	And each of you will be driven out headlong,
JER.49.5	With no one to gather the fugitives together.
JER.49.6	But afterward I will restore
JER.49.6	The fortunes of the sons of Ammon,”
JER.49.6	Declares the L
JER.49.7	Concerning Edom.
JER.49.7	Thus says the L
JER.49.7	“Is there no longer any wisdom in Teman?
JER.49.7	Has good counsel been lost to the prudent?
JER.49.7	Has their wisdom decayed?
JER.49.8	Flee away, turn back, dwell in the depths,
JER.49.8	O inhabitants of Dedan,
JER.49.8	For I will bring the disaster of Esau upon him
JER.49.8	At the time I punish him.
JER.49.9	If grape gatherers came to you,
JER.49.9	Would they not leave gleanings?
JER.49.9	If thieves 
JER.49.9	They would destroy 
JER.49.10	But I have stripped Esau bare,
JER.49.10	I have uncovered his hiding places
JER.49.10	So that he will not be able to conceal himself;
JER.49.10	His offspring has been destroyed along with his relatives
JER.49.10	And his neighbors, and he is no more.
JER.49.11	Leave your orphans behind, I will keep 
JER.49.11	And let your widows trust in Me.”
JER.49.12	For thus says the L
JER.49.13	For I have sworn by Myself,” declares the L
JER.49.14	I have heard a message from the L
JER.49.14	And an envoy is sent among the nations, 
JER.49.14	“Gather yourselves together and come against her,
JER.49.14	And rise up for battle!”
JER.49.15	“For behold, I have made you small among the nations,
JER.49.15	Despised among men.
JER.49.16	As for the terror of you,
JER.49.16	The arrogance of your heart has deceived you,
JER.49.16	O you who live in the clefts of the rock,
JER.49.16	Who occupy the height of the hill.
JER.49.16	Though you make your nest as high as an eagle’s,
JER.49.16	I will bring you down from there,” declares the L
JER.49.17	“Edom will become an object of horror; everyone who passes by it will be horrified and will hiss at all its wounds. 
JER.49.18	Like the overthrow of Sodom and Gomorrah with its neighbors,” says the L
JER.49.19	Behold, one will come up like a lion from the thickets of the Jordan against a perennially watered pasture; for in an instant I will make him run away from it, and whoever is chosen I shall appoint over it. For who is like Me, and who will summon Me 
JER.49.20	Therefore hear the plan of the L
JER.49.21	The earth has quaked at the noise of their downfall. There is an outcry! The noise of it has been heard at the Red Sea. 
JER.49.22	Behold, He will mount up and swoop like an eagle and spread out His wings against Bozrah; and the hearts of the mighty men of Edom in that day will be like the heart of a woman in labor.
JER.49.23	Concerning Damascus.
JER.49.23	“Hamath and Arpad are put to shame,
JER.49.23	For they have heard bad news;
JER.49.23	They are disheartened.
JER.49.23	There is anxiety by the sea,
JER.49.23	It cannot be calmed.
JER.49.24	Damascus has become helpless;
JER.49.24	She has turned away to flee,
JER.49.24	And panic has gripped her;
JER.49.24	Distress and pangs have taken hold of her
JER.49.24	Like a woman in childbirth.
JER.49.25	How the city of praise has not been deserted,
JER.49.25	The town of My joy!
JER.49.26	Therefore, her young men will fall in her streets,
JER.49.26	And all the men of war will be silenced in that day,” declares the L
JER.49.27	“I will set fire to the wall of Damascus,
JER.49.27	And it will devour the fortified towers of Ben-hadad.”
JER.49.28	Concerning Kedar and the kingdoms of Hazor, which Nebuchadnezzar king of Babylon defeated. Thus says the L
JER.49.28	“Arise, go up to Kedar
JER.49.28	And devastate the men of the east.
JER.49.29	They will take away their tents and their flocks;
JER.49.29	They will carry off for themselves
JER.49.29	Their tent curtains, all their goods and their camels,
JER.49.29	And they will call out to one another, ‘Terror on every side!’
JER.49.30	Run away, flee! Dwell in the depths,
JER.49.30	O inhabitants of Hazor,” declares the L
JER.49.30	“For Nebuchadnezzar king of Babylon has formed a plan against you
JER.49.30	And devised a scheme against you.
JER.49.31	Arise, go up against a nation which is at ease,
JER.49.31	Which lives securely,” declares the L
JER.49.31	“It has no gates or bars;
JER.49.31	They dwell alone.
JER.49.32	Their camels will become plunder,
JER.49.32	And their many cattle for booty,
JER.49.32	And I will scatter to all the winds those who cut the corners 
JER.49.32	And I will bring their disaster from every side,” declares the L
JER.49.33	“Hazor will become a haunt of jackals,
JER.49.33	A desolation forever;
JER.49.33	No one will live there,
JER.49.33	Nor will a son of man reside in it.”
JER.49.34	That which came as the word of the L
JER.49.35	“Thus says the L
JER.49.35	‘Behold, I am going to break the bow of Elam,
JER.49.35	The finest of their might.
JER.49.36	I will bring upon Elam the four winds
JER.49.36	From the four ends of heaven,
JER.49.36	And will scatter them to all these winds;
JER.49.36	And there will be no nation
JER.49.36	To which the outcasts of Elam will not go.
JER.49.37	So I will shatter Elam before their enemies
JER.49.37	And before those who seek their lives;
JER.49.37	And I will bring calamity upon them,
JER.49.37	Even My fierce anger,’ declares the L
JER.49.37	‘And I will send out the sword after them
JER.49.37	Until I have consumed them.
JER.49.38	Then I will set My throne in Elam
JER.49.38	And destroy out of it king and princes,’
JER.49.38	Declares the L
JER.49.39	‘But it will come about in the last days
JER.49.39	That I will restore the fortunes of Elam,’ ”
JER.49.39	Declares the L
JER.50.1	The word which the L
JER.50.2	“Declare and proclaim among the nations.
JER.50.2	Proclaim it and lift up a standard.
JER.50.2	Do not conceal 
JER.50.2	‘Babylon has been captured,
JER.50.2	Bel has been put to shame, Marduk has been shattered;
JER.50.2	Her images have been put to shame, her idols have been shattered.’
JER.50.3	For a nation has come up against her out of the north; it will make her land an object of horror, and there will be no inhabitant in it. Both man and beast have wandered off, they have gone away!
JER.50.4	“In those days and at that time,” declares the L
JER.50.5	They will ask for the way to Zion, 
JER.50.6	“My people have become lost sheep;
JER.50.6	Their shepherds have led them astray.
JER.50.6	They have made them turn aside 
JER.50.6	They have gone along from mountain to hill
JER.50.6	And have forgotten their resting place.
JER.50.7	All who came upon them have devoured them;
JER.50.7	And their adversaries have said, ‘We are not guilty,
JER.50.7	Inasmuch as they have sinned against the L
JER.50.7	Even the L
JER.50.8	“Wander away from the midst of Babylon
JER.50.8	And go forth from the land of the Chaldeans;
JER.50.8	Be also like male goats at the head of the flock.
JER.50.9	For behold, I am going to arouse and bring up against Babylon
JER.50.9	A horde of great nations from the land of the north,
JER.50.9	And they will draw up 
JER.50.9	From there she will be taken captive.
JER.50.9	Their arrows will be like an expert warrior
JER.50.9	Who does not return empty-handed.
JER.50.10	Chaldea will become plunder;
JER.50.10	All who plunder her will have enough,” declares the L
JER.50.11	“Because you are glad, because you are jubilant,
JER.50.11	O you who pillage My heritage,
JER.50.11	Because you skip about like a threshing heifer
JER.50.11	And neigh like stallions,
JER.50.12	Your mother will be greatly ashamed,
JER.50.12	She who gave you birth will be humiliated.
JER.50.12	Behold, 
JER.50.12	A wilderness, a parched land and a desert.
JER.50.13	Because of the indignation of the L
JER.50.13	But she will be completely desolate;
JER.50.13	Everyone who passes by Babylon will be horrified
JER.50.13	And will hiss because of all her wounds.
JER.50.14	Draw up your battle lines against Babylon on every side,
JER.50.14	All you who bend the bow;
JER.50.14	Shoot at her, do not be sparing with 
JER.50.14	For she has sinned against the L
JER.50.15	Raise your battle cry against her on every side!
JER.50.15	She has given herself up, her pillars have fallen,
JER.50.15	Her walls have been torn down.
JER.50.15	For this is the vengeance of the L
JER.50.15	Take vengeance on her;
JER.50.15	As she has done 
JER.50.16	Cut off the sower from Babylon
JER.50.16	And the one who wields the sickle at the time of harvest;
JER.50.16	From before the sword of the oppressor
JER.50.16	They will each turn back to his own people
JER.50.16	And they will each flee to his own land.
JER.50.17	“Israel is a scattered flock, the lions have driven 
JER.50.18	Therefore thus says the L
JER.50.19	And I will bring Israel back to his pasture and he will graze on Carmel and Bashan, and his desire will be satisfied in the hill country of Ephraim and Gilead. 
JER.50.20	In those days and at that time,’ declares the L
JER.50.21	“Against the land of 
JER.50.21	And against the inhabitants of 
JER.50.21	Slay and utterly destroy them,” declares the L
JER.50.21	“And do according to all that I have commanded you.
JER.50.22	The noise of battle is in the land,
JER.50.22	And great destruction.
JER.50.23	How the hammer of the whole earth
JER.50.23	Has been cut off and broken!
JER.50.23	How Babylon has become
JER.50.23	An object of horror among the nations!
JER.50.24	I set a snare for you and you were also caught, O Babylon,
JER.50.24	While you yourself were not aware;
JER.50.24	You have been found and also seized
JER.50.24	Because you have engaged in conflict with the L
JER.50.25	The L
JER.50.25	And has brought forth the weapons of His indignation,
JER.50.25	For it is a work of the Lord G
JER.50.25	In the land of the Chaldeans.
JER.50.26	Come to her from the farthest border;
JER.50.26	Open up her barns,
JER.50.26	Pile her up like heaps
JER.50.26	And utterly destroy her,
JER.50.26	Let nothing be left to her.
JER.50.27	Put all her young bulls to the sword;
JER.50.27	Let them go down to the slaughter!
JER.50.27	Woe be upon them, for their day has come,
JER.50.27	The time of their punishment.
JER.50.28	There is a sound of fugitives and refugees from the land of Babylon,
JER.50.28	To declare in Zion the vengeance of the L
JER.50.28	Vengeance for His temple.
JER.50.29	“Summon 
JER.50.29	All those who bend the bow:
JER.50.29	Encamp against her on every side,
JER.50.29	Let there be no escape.
JER.50.29	Repay her according to her work;
JER.50.29	According to all that she has done, 
JER.50.29	For she has become arrogant against the L
JER.50.29	Against the Holy One of Israel.
JER.50.30	Therefore her young men will fall in her streets,
JER.50.30	And all her men of war will be silenced in that day,” declares the L
JER.50.31	“Behold, I am against you, O arrogant one,”
JER.50.31	Declares the Lord G
JER.50.31	“For your day has come,
JER.50.31	The time when I will punish you.
JER.50.32	The arrogant one will stumble and fall
JER.50.32	With no one to raise him up;
JER.50.32	And I will set fire to his cities
JER.50.32	And it will devour all his environs.”
JER.50.33	Thus says the L
JER.50.33	“The sons of Israel are oppressed,
JER.50.33	And the sons of Judah as well;
JER.50.33	And all who took them captive have held them fast,
JER.50.33	They have refused to let them go.
JER.50.34	Their Redeemer is strong, the L
JER.50.34	He will vigorously plead their case
JER.50.34	So that He may bring rest to the earth,
JER.50.34	But turmoil to the inhabitants of Babylon.
JER.50.35	A sword against the Chaldeans,” declares the L
JER.50.35	“And against the inhabitants of Babylon
JER.50.35	And against her officials and her wise men!
JER.50.36	A sword against the oracle priests, and they will become fools!
JER.50.36	A sword against her mighty men, and they will be shattered!
JER.50.37	A sword against their horses and against their chariots
JER.50.37	And against all the foreigners who are in the midst of her,
JER.50.37	And they will become women!
JER.50.37	A sword against her treasures, and they will be plundered!
JER.50.38	A drought on her waters, and they will be dried up!
JER.50.38	For it is a land of idols,
JER.50.38	And they are mad over fearsome idols.
JER.50.39	“Therefore the desert creatures will live 
JER.50.39	The ostriches also will live in it,
JER.50.39	And it will never again be inhabited
JER.50.39	Or dwelt in from generation to generation.
JER.50.40	As when God overthrew Sodom
JER.50.40	And Gomorrah with its neighbors,” declares the L
JER.50.40	“No man will live there,
JER.50.40	Nor will 
JER.50.41	“Behold, a people is coming from the north,
JER.50.41	And a great nation and many kings
JER.50.41	Will be aroused from the remote parts of the earth.
JER.50.42	They seize 
JER.50.42	They are cruel and have no mercy.
JER.50.42	Their voice roars like the sea;
JER.50.42	And they ride on horses,
JER.50.42	Marshalled like a man for the battle
JER.50.42	Against you, O daughter of Babylon.
JER.50.43	The king of Babylon has heard the report about them,
JER.50.43	And his hands hang limp;
JER.50.43	Distress has gripped him,
JER.50.43	Agony like a woman in childbirth.
JER.50.44	“Behold, one will come up like a lion from the thicket of the Jordan to a perennially watered pasture; for in an instant I will make them run away from it, and whoever is chosen I will appoint over it. For who is like Me, and who will summon Me 
JER.50.45	Therefore hear the plan of the L
JER.50.46	At the shout, “Babylon has been seized!” the earth is shaken, and an outcry is heard among the nations.
JER.51.1	Thus says the L
JER.51.1	“Behold, I am going to arouse against Babylon
JER.51.1	And against the inhabitants of 
JER.51.1	The spirit of a destroyer.
JER.51.2	I will dispatch foreigners to Babylon that they may winnow her
JER.51.2	And may devastate her land;
JER.51.2	For on every side they will be opposed to her
JER.51.2	In the day of 
JER.51.3	Let not him who bends his bow bend 
JER.51.3	Nor let him rise up in his scale-armor;
JER.51.3	So do not spare her young men;
JER.51.3	Devote all her army to destruction.
JER.51.4	They will fall down slain in the land of the Chaldeans,
JER.51.4	And pierced through in their streets.”
JER.51.5	For neither Israel nor Judah has been forsaken
JER.51.5	By his God, the L
JER.51.5	Although their land is full of guilt
JER.51.5	Before the Holy One of Israel.
JER.51.6	Flee from the midst of Babylon,
JER.51.6	And each of you save his life!
JER.51.6	Do not be destroyed in her punishment,
JER.51.6	For this is the L
JER.51.6	He is going to render recompense to her.
JER.51.7	Babylon has been a golden cup in the hand of the L
JER.51.7	Intoxicating all the earth.
JER.51.7	The nations have drunk of her wine;
JER.51.7	Therefore the nations are going mad.
JER.51.8	Suddenly Babylon has fallen and been broken;
JER.51.8	Wail over her!
JER.51.8	Bring balm for her pain;
JER.51.8	Perhaps she may be healed.
JER.51.9	We applied healing to Babylon, but she was not healed;
JER.51.9	Forsake her and let us each go to his own country,
JER.51.9	For her judgment has reached to heaven
JER.51.9	And towers up to the very skies.
JER.51.10	The L
JER.51.10	Come and let us recount in Zion
JER.51.10	The work of the L
JER.51.11	Sharpen the arrows, fill the quivers!
JER.51.11	The L
JER.51.11	Because His purpose is against Babylon to destroy it;
JER.51.11	For it is the vengeance of the L
JER.51.12	Lift up a signal against the walls of Babylon;
JER.51.12	Post a strong guard,
JER.51.12	Station sentries,
JER.51.12	Place men in ambush!
JER.51.12	For the L
JER.51.12	What He spoke concerning the inhabitants of Babylon.
JER.51.13	O you who dwell by many waters,
JER.51.13	Abundant in treasures,
JER.51.13	Your end has come,
JER.51.13	The measure of your end.
JER.51.14	The L
JER.51.14	“Surely I will fill you with a population like locusts,
JER.51.14	And they will cry out with shouts of victory over you.”
JER.51.15	Who established the world by His wisdom,
JER.51.15	And by His understanding He stretched out the heavens.
JER.51.16	When He utters His voice, 
JER.51.16	And He causes the clouds to ascend from the end of the earth;
JER.51.16	He makes lightning for the rain
JER.51.16	And brings forth the wind from His storehouses.
JER.51.17	All mankind is stupid, devoid of knowledge;
