GEN.1.1	In the beginning God created the heavens and the earth. 
2CH.11.18	Rehoboam married Mahalat the daughter of Jerimoth the son of David and of Abihail the daughter of Eliab the son of Jesse. 
2CH.11.19	She bore him sons: Jeush and Shemariah and Zaham. 
2CH.11.20	After her he took Maacah the daughter of Absalom and she bore him Abijah, Attai, Ziza and Shelomith. 
2CH.11.21	Now Rehoboam loved Maacah the daughter of Absalom more than all his wives and concubines—for he took 18 wives and 60 concubines and fathered 28 sons and 60 daughters. 
2CH.11.22	Rehoboam appointed Abijah the son of Maacah as chief and commander among his brothers, for he intended to make him king. 
2CH.11.23	He also wisely dispersed some of his sons throughout the territories of Judah and Benjamin to all the fortified cities and he gave them plenty of food and sought many wives for them.
2CH.12.1	Now it came to pass, when the kingdom of Rehoboam was established and he had become strong, that he and all Israel with him forsook the 
2CH.12.2	It so happened that in the fifth year of King Rehoboam, King Shishak of Egypt marched against Jerusalem—because they had been unfaithful to 
2CH.12.3	with 1,200 chariots, 60,000 horsemen and innumerable troops that came with him from Egypt: Lybians, Sukkites and Cushites. 
2CH.12.4	He captured the fortified cities of Judah and came as far as Jerusalem. 
2CH.12.5	Then Shemaiah the prophet came to Rehoboam and the officers of Judah who had gathered in Jerusalem because of Shishak, and said to them, “Thus says 
2CH.12.6	Then the officers of Israel and the king humbled themselves and said, “
2CH.12.7	But when 
2CH.12.8	However, they will become subjects to him so that they may learn the difference between serving Me and serving the kings of the earth.” 
2CH.12.9	So Shishak king of Egypt attacked Jerusalem and took away the treasures of the House of 
2CH.12.10	So King Rehoboam made bronze shields to replace them and entrusted them to the hands of the captains of the royal guard that guarded the entrance to the royal palace. 
2CH.12.11	Whenever the king entered into the House of 
2CH.12.12	Because Rehoboam humbled himself, the anger of 
2CH.12.13	So King Rehoboam strengthened himself in Jerusalem and reigned as king. Rehoboam was 41 years old when he began to reign and he reigned 17 years in Jerusalem—the city that 
2CH.12.14	But he did evil because he had not set his heart to seek 
2CH.12.15	Now the acts of Rehoboam, from beginning to end, are they not written in the chronicles of Shemaiah the prophet and of Iddo the seer for genealogies? There were continuous wars between Rehoboam and Jeroboam. 
2CH.12.16	Then Rehoboam slept with his fathers and was buried in the city of David. Then his son Abijah became king in his place.
2CH.13.1	In the 18th year of King Jeroboam, Abijah began to reign over Judah. 
2CH.13.2	He reigned three years in Jerusalem. His mother’s name was Micaiah, the daughter of Uriel of Gibeah. There was war between Abijah and Jeroboam. 
2CH.13.3	Abijah went into battle with an army of valiant warriors, 400,000 chosen men, while Jeroboam arranged for battle against him 800,000 chosen men, mighty warriors. 
2CH.13.4	Abijah stood on top of Mount Zemaraim, which is a hill of Ephraim, and said, “Listen to me Jeroboam and all Israel! 
2CH.13.5	Don’t you know that 
2CH.13.6	Yet Jeroboam son of Nebat, the servant of Solomon son of David, rose up and rebelled against his master. 
2CH.13.7	Riffraff and scoundrels gathered around him and pressed hard on Rehoboam son of Solomon, when Rehoboam was young and tenderhearted and could not stand up to them. 
2CH.13.8	“So now, do you intend to oppose the kingdom of 
2CH.13.9	Have you not banished the 
2CH.13.10	“But as for us, 
2CH.13.11	Every morning and evening they burn to 
2CH.13.12	So look, God is with us at our head, and His 
2CH.13.13	But Jeroboam had commanded the ambush to go around and come from the rear. So while they were in front of Judah, the ambush was behind them. 
2CH.13.14	When Judah turned around, behold, the battle was before and behind them. They cried out to 
2CH.13.15	Then the men of Judah raised a battle cry, and as the men of Judah shouted, God struck down Jeroboam and all Israel before Abijah and Judah. 
2CH.13.16	Then men of Israel fled before Judah and God delivered them into their hand. 
2CH.13.17	So Abijah and his people defeated them with a great slaughter, and 500,000 chosen men of Israel fell slain. 
2CH.13.18	Thus men of Israel were subdued at that time, while the children of Judah prevailed—because they relied upon 
2CH.13.19	Abijah pursued Jeroboam and captured towns from him: Bethel with its villages, Jeshanah with its villages, and Ephron with its villages. 
2CH.13.20	Jeroboam could not muster strength again in the days of Abijah. Finally 
2CH.13.21	But Abijah grew powerful and took to himself 14 wives and fathered 22 sons and 16 daughters. 
2CH.13.22	Now the rest of the acts of Abijah, his ways and his sayings, are written in the chronicles of the prophet Iddo. 
2CH.13.23	Then Abijah slept with his fathers and was buried in the city of David. His son Asa became king in his place. During his days the land was untroubled for ten years. 
2CH.14.1	Asa did what was good and right in the eyes of 
2CH.14.2	He removed the foreign altars and the high places, smashed the pillars and cut down the Asherah poles. 
2CH.14.3	He commanded Judah to seek 
2CH.14.4	He also removed the high places and the incense stands out of all the cities of Judah. So the kingdom remained untroubled under him. 
2CH.14.5	He built up fortified cities in Judah, for the land was untroubled and he was not engaged in warfare during those years because 
2CH.14.6	Then he said to Judah, “Let us build these cities and surround them with walls and towers, gates and bars, while the land is still ours because we have sought 
2CH.14.7	Now Asa had an army of 300,000 men from Judah who bore shields and spears and 280,000 from Benjamin who bore shields and drew bows. All of these were valiant warriors. 
2CH.14.8	Then Zerah the Cushite marched against them with an army of a million men and 300 chariots. When he arrived at Mareshah, 
2CH.14.9	Asa went out to meet him and they arrayed for battle in the valley of Zephath at Mareshah. 
2CH.14.10	Then Asa cried to 
2CH.14.11	So 
2CH.14.12	and Asa and the people who were with him pursued them to Gerar. So many of the Cushites fell that they could not recover because they were shattered before 
2CH.14.13	They destroyed all the cities around Gerar, for the terror from 
2CH.14.14	They also attacked the tents of herdsmen and carried off many sheep and camels. Then they returned to Jerusalem.
2CH.15.1	The 
2CH.15.2	He went out to meet Asa, and said to him, “Listen to me Asa, all Judah and Benjamin. 
2CH.15.3	For many days Israel was without the true God, without a teaching 
2CH.15.4	But in their distress they turned to 
2CH.15.5	In those times there was no 
2CH.15.6	Nation was crushed by nation and city by city, for God troubled them with every kind of distress. 
2CH.15.7	But you, 
2CH.15.8	When Asa heard these words as well as the prophecy of the prophet Oded, he took courage and removed the abominations from all the land of Judah and Benjamin and from the towns that he had seized in the hill country of Ephraim. He also repaired 
2CH.15.9	He gathered all Judah and Benjamin, as well as those dwelling with them from Ephraim, Manasseh and Simeon—for many had defected to him from Israel when they saw that 
2CH.15.10	So they assembled at Jerusalem in the third month of the fifteenth year of the reign of Asa. 
2CH.15.11	On that day they sacrificed to 
2CH.15.12	They entered into a covenant to seek 
2CH.15.13	Whoever would not seek 
2CH.15.14	They also made an oath to 
2CH.15.15	All Judah rejoiced over the oath, for they had sworn with all their heart and sought Him with all their will and He was found by them. Then 
2CH.15.16	He also deposed Maacah, the mother of King Asa, from being queen because she had made an abominable image for Asherah. Asa cut down her abominable image, crushed it and burned it in the Kidron Valley. 
2CH.15.17	Though the high places were not removed from Israel, still Asa’s heart was completely committed to 
2CH.15.18	He brought into the House of God his father’s consecrated articles, as well as his consecrated articles of silver and gold, and utensils. 
2CH.15.19	So there was no war until the thirty-fifth year of Asa’s reign.
2CH.16.1	In the thirty-sixth year of Asa’s reign, King Baasa of Israel marched against Judah and fortified Ramah in order to prevent anyone from leaving or coming to King Asa of Judah. 
2CH.16.2	In response, Asa brought out silver and gold from the treasuries of the House of 
2CH.16.3	“Let there be a covenant between you and me, as there was between my father and your father. Look, I have sent you silver and gold. Go, break your covenant with King Baasha of Israel so that he may withdraw from me.” 
2CH.16.4	So Ben-hadad consented to King Asa’s request and sent the commanders of his armies against the cities of Israel. They ravaged Ijon, Dan, Abelmaim and all the storage cities of Naphtali. 
2CH.16.5	When Baasa heard, he stopped building Ramah and stopped his work. 
2CH.16.6	Then King Asa took up all of Judah to carry away the stones of Ramah and the timber with which Baasa had been building—with them he fortified Geba and Mizpah. 
2CH.16.7	At that time the seer Hanani came to King Asa of Judah and said to him: “Because you have depended on the king of Aram, and not depended on 
2CH.16.8	Were not the Cushites and the Libyans a mighty army with many chariots and horsemen? Yet because you relied on 
2CH.16.9	For the eyes of 
2CH.16.10	Then Asa was angry with the seer and put him in the prison for he was enraged at him for this. Also Asa oppressed some of the people at the same time. 
2CH.16.11	Behold, the acts of Asa, from beginning to end, are written in the book of the Kings of Judah and Israel. 
2CH.16.12	Now in the thirty-nineth year of his reign, Asa became diseased in his feet. His illness was severe, yet even in his disease he did not seek 
2CH.16.13	Finally Asa slept with his fathers, dying in the forty-first year of his reign. 
2CH.16.14	He was buried in his own tomb, which he had hewn out for himself in the city of David. They laid him in his resting place, which was filled with sweet spices and various blended perfumes and they made a very large fire for him. 
2CH.17.1	Jehoshaphat his son became king in his place and took firm hold of his position against Israel. 
2CH.17.2	He stationed troops in all the fortified cities of Judah and set garrisons throughout the land of Judah and in the cities of Ephraim that his father Asa had captured. 
2CH.17.3	 was with Jehoshaphat because he walked in the first ways of his father David. He did not seek the Baalim 
2CH.17.4	but sought the God of his father, and walked in His 
2CH.17.5	So 
2CH.17.6	His heart was devoted to the ways of 
2CH.17.7	Then in the third year of his reign he sent his officials—Ben-hail, Obadiah, Zechariah, Nethanel and Micaiah—to teach in the towns of Judah. 
2CH.17.8	With them were the Levites Shemaiah, Nethaniah, Zebadiah, Asahel, Shemiramoth, Jehonathan, Adonijah, Tobijah and Tob-adonijah and with them Elishama and Jehoram the 
2CH.17.9	They taught throughout Judah, having with them a 
2CH.17.10	Now the fear of 
2CH.17.11	Some of the Philistines brought Jehoshaphat presents and silver for tribute. The Arabs also brought him flocks—7,700 rams and 7,700 he-goats. 
2CH.17.12	So Jehoshaphat became more and more powerful. He built forts and storage cities in Judah 
2CH.17.13	and carried out extensive work in the cities of Judah. He had men of war, valiant warriors, in Jerusalem. 
2CH.17.14	These were their appointees according to their clans. From Judah, captains of thousands: Adnah the commander with 300,000 valiant warriors; 
2CH.17.15	and next to him Jehohanan the commander with 280,000; 
2CH.17.16	and next to him, Amasiah the son of Zichri, who willingly offered himself to 
2CH.17.17	From Benjamin: Eliada a valiant warrior with 200,000 men armed with bow and shield; 
2CH.17.18	and next to him Jehozabad with 180,000 equipped for war. 
2CH.17.19	These were the men who served the king besides those whom the king stationed in the fortified cities throughout all Judah.
2CH.18.1	Now Jehoshaphat had wealth and honor in abundance but he allied himself with Ahab by marriage. 
2CH.18.2	Some years later he went down to visit Ahab in Samaria. Ahab slaughtered many sheep and bulls for him and the people with him, and urged him to march with him against Ramoth-gilead. 
2CH.18.3	King Ahab of Israel asked King Jehoshaphat of Judah, “Will you go with me against Ramoth-gilead?” He replied, “I am as you are and my people as your people, and we will be with you in battle.” 
2CH.18.4	Jehoshaphat then said to the king of Israel, “Please, let us seek, today, the word of 
2CH.18.5	So the king of Israel assembled the prophets—400 men—and asked them, “Should we go to war against Ramoth-gilead, or should I hold off?” They answered, “Go up, for God will give it into the king’s hand!” 
2CH.18.6	But Jehoshaphat asked, “Isn’t there another prophet of 
2CH.18.7	The king of Israel said to Jehoshaphat, “There is still one man through whom we can inquire of 
2CH.18.8	So the king of Israel called an official and said, “Bring Micaiah son of Imlah quickly!” 
2CH.18.9	Now the king of Israel and King Jehoshaphat of Judah, wearing their robes, were sitting on their thrones on the threshing floor at the entrance of the gate of Samaria with all the prophets prophesying before them. 
2CH.18.10	Zedekiah son of Henaanah made for himself iron horns and declared, “Thus says 
2CH.18.11	All the other prophets were prophesying similarly, saying “March against Ramoth-gilead and succeed, for 
2CH.18.12	Now the messenger who had gone to summon Micaiah spoke to him saying, “Look, the words of the prophets are unanimously favorable to the king. So please let your word be like one of them and speak favorably.” 
2CH.18.13	But Micaiah replied, “As 
2CH.18.14	When he came to the king, the king asked him, “Micaiah, should we go to war against Ramoth-gilead, or should I hold off?” He replied, “March and be victorious! They will be given into your hand!” 
2CH.18.15	But the king said to him, “How many times must I make you swear to tell me nothing but the truth in the Name of 
2CH.18.16	 So he said, “I saw all Israel scattered on the hills like sheep without a shepherd, and 
2CH.18.17	So the king of Israel said to Jehoshaphat, “Didn’t I tell you that he never prophesies good about me, only evil?” 
2CH.18.18	Micaiah continued, “Therefore hear the word of 
2CH.18.19	And 
2CH.18.20	until a spirit came forward and stood before 
2CH.18.21	He answered, ‘I will go and be a deceiving spirit in the mouth of all his prophets.’ Then He said, ‘You will entice him and you will also succeed. Go and do so.’ 
2CH.18.22	So now, behold, 
2CH.18.23	Then Zedekiah son of Chenaanah approached Micaiah, slapped him on the cheek and said, “How did the spirit of 
2CH.18.24	Micaiah replied, “Behold, you will see on the day that you go to hide in an inner room.” 
2CH.18.25	Then the king of Israel said, “Take Micaiah and turn him over to Amon, governor of the city, and to Joash the king’s son, 
2CH.18.26	and say, ‘Thus says the king, “Put this fellow in prison and make him eat the bread and water of affliction—until I return in 
2CH.18.27	Then Micaiah said, “If you ever return in 
2CH.18.28	So the king of Israel and Jehoshaphat the king of Judah marched against Ramoth-gilead. 
2CH.18.29	Then the king of Israel said to Jehoshaphat, “I will disguise myself and go into the battle, but you put on your robes.” So the king of Israel disguised himself and they went into the battle. 
2CH.18.30	Now the king of Aram had already ordered his chariot commanders saying: “Don’t attack anyone, small or great, except the king of Israel alone.” 
2CH.18.31	So when the chariot commanders saw Jehoshaphat they thought, “This is the king of Israel.” So they turned to attack him but Jehoshaphat cried out. 
2CH.18.32	When the chariot commanders realized that he was not the king of Israel, they turned back from pursuing him. 
2CH.18.33	But a man drew his bow aimlessly and struck the king of Israel between the lower armor and the breastplate. The king said to the charioteer, “Turn around and take me out of the battle, for I am wounded.” 
2CH.18.34	The battle raged that day and the king of Israel remained propped up in his chariot facing the Arameans until dusk. Then at sunset he died.
2CH.19.1	Then King Jehoshaphat of Judah returned safely to his palace in Jerusalem. 
2CH.19.2	Jehu son of Hanani the seer went out to meet him and said to King Jehoshaphat, “Should you help the wicked and love those who hate 
2CH.19.3	Nevertheless, good things are found in you, for you have removed the Asherah poles out of the land and have set your heart to seek God.” 
2CH.19.4	Jehoshaphat dwelt in Jerusalem and he went out again among the people from Beer-sheba over to the hill country of Ephraim and brought them back to 
2CH.19.5	He also appointed judges in the land throughout all the fortified cities of Judah, city by city. 
2CH.19.6	He said to the judges. “Consider what you are doing, for you do not judge for man but for 
2CH.19.7	Now then, let the fear of 
2CH.19.8	In Jerusalem also, Jehoshaphat appointed some of the Levites, 
2CH.19.9	He charged them saying, “This is how you shall act: in the fear of 
2CH.19.10	When any dispute comes to you from your kinsmen who live in their cities, whether bloodshed, or concerning 
2CH.19.11	“Behold, Amariah the chief 
2CH.20.1	Now it happened after this that the Moabites and the Ammonites together with other Ammonites came to make war against Jehoshaphat. 
2CH.20.2	Some came and reported to Jehoshaphat saying, “A great multitude is coming against you from beyond the sea, from Aram, and are already in Hazazon-Tamar” (that is En-Gedi). 
2CH.20.3	Jehoshaphat was afraid so he resolved to seek 
2CH.20.4	Judah assembled to seek help from 
2CH.20.5	Then Jehoshaphat stood in the congregation of Judah and Jerusalem in the House of 
2CH.20.6	and said: “
2CH.20.7	Are You not our God who drove out the inhabitants of this land before Your people Israel and gave it to the descendants of Your friend Abraham forever? 
2CH.20.8	They settled in it and built You a Temple there for Your Name saying, 
2CH.20.9	‘If calamity comes upon us—the sword of judgment, pestilence or famine—we will stand before this House and before You—for Your Name is in this House—and cry to You in our distress and You will hear and deliver us.’ 
2CH.20.10	“Now behold, the sons of Ammon and Moab and Mount Seir—whose land You did not allow Israel to invade when they came from the land of Egypt, instead they turned aside from them and did not destroy them—
2CH.20.11	now behold, how they repay us by coming to drive us out of Your possession that You gave us as an inheritance. 
2CH.20.12	Our God, will You not execute judgment on them? For we have no power to face this great multitude that is attacking us. We do not know what to do—but our eyes are on You.” 
2CH.20.13	All Judah was standing before 
2CH.20.14	Then in the midst of the congregation, the 
2CH.20.15	and he said: “Listen all Judah and inhabitants of Jerusalem and King Jehoshaphat. Thus 
2CH.20.16	Tomorrow go down against them as they come up the ascent of Ziz. You will find them at the end of the valley in front of the wilderness of Jeruel. 
2CH.20.17	You will not fight in this battle. Take your positions, stand and see the salvation of 
2CH.20.18	Jehoshaphat bowed down with his face to the ground and all Judah and the inhabitants of Jerusalem fell down before 
2CH.20.19	Levites, from the sons of Kohath and the sons of Korah, stood up to praise 
2CH.20.20	Early in the morning they arose and went out into the wilderness of Tekoa. As they went forth, Jehoshaphat stood and said, “Listen to me, O Judah and inhabitants of Jerusalem! Believe in 
2CH.20.21	After consulting with the people, he appointed singers to 
2CH.20.22	As they began singing and praising, 
2CH.20.23	For the Ammonites and Moabites rose up against the inhabitants of Mount Seir to exterminate and annihilate them. When they had exterminated the inhabitants of Seir, they helped to destroy one another. 
2CH.20.24	When Judah came to the lookout in the wilderness and looked for the multitude, behold, only corpses were lying on the ground—no one had escaped. 
2CH.20.25	When Jehoshaphat and his people went to take the plunder, they found an abundance of goods, clothing and precious articles, which they pillaged, more than they could carry away. For three days they were taking the plunder because there was so much. 
2CH.20.26	On the fourth day they assembled in the valley of Bracha where they blessed 
2CH.20.27	Then every man of Judah and Jerusalem, with Jehoshaphat at their head, returned joyfully to Jerusalem for 
2CH.20.28	They came to Jerusalem to the House of 
2CH.20.29	So the fear of God was on all the kingdoms of the region because they heard that 
2CH.20.30	So the kingdom of Jehoshaphat was untroubled for his God gave him rest all around.
2CH.20.31	Jehoshaphat reigned over Judah. He was 35 years old when he began to reign, and he reigned for 25 years in Jerusalem. His mother’s name was Azubah the daughter of Shlihi. 
2CH.20.32	He walked in the way of his father Asa and did not stray from it, doing what was right in the eyes of 
2CH.20.33	However, the high places were not removed, nor did the people direct their hearts to the God of their fathers. 
2CH.20.34	Now the rest of the acts of Jehoshaphat, from beginning to end, behold, they are written in the annals of Jehu the son of Hanani, which is included in the book of the kings of Israel. 
2CH.20.35	Afterward, King Jehoshaphat of Judah allied himself with King Ahaziah of Israel, thereby acting wickedly. 
2CH.20.36	He joined with him to construct ships to go to Tarshish, and they constructed the ships in Ezion-geber. 
2CH.20.37	Then Eliezer son of Dodavahu of Mareshah prophesied against Jehoshaphat saying, “Because you have allied yourself with Ahaziah, 
2CH.21.1	Jehoshaphat slept with his fathers and was buried with his fathers in the city of David. Jehoram his son became king in his place. 
2CH.21.2	His brothers, the sons of Jehoshaphat, were Azariah, Jehiel, Zechariah, Azariahu, Michael and Shephatiah—all these were the sons of King Jehoshaphat of Israel. 
2CH.21.3	Their father had given them great gifts of silver, gold and precious things, along with fortified cities in Judah, but he gave the kingdom to Jehoram because he was the firstborn. 
2CH.21.4	Now when Jehoram had risen over his father’s kingdom and made himself strong, he slew all his brothers with the sword, along with some of the officers of Israel. 
2CH.21.5	Jehoram was 32 years old when he became king and he reigned in Jerusalem eight years. 
2CH.21.6	He walked in the way of the kings of Israel, just as the house of Ahab did (for Ahab’s daughter was his wife), and he did evil in the eyes of 
2CH.21.7	However, 
2CH.21.8	In his days Edom rebelled against Judah’s rule and set up a king over themselves. 
2CH.21.9	So Jehoram crossed over with his officers and all his chariots with him. He rose up by night and struck the Edomites who were surrounding him and the chariot commanders. 
2CH.21.10	Thus Edom has been in rebellion against Judah to this day. Then Libnah also revolted from under his hand at that time—because he had forsaken 
2CH.21.11	Moreover, he built high places on the mountains of Judah and caused the inhabitants of Jerusalem to play the harlot and led Judah astray.
2CH.21.12	A letter from Elijah the prophet came to him saying: “Thus says 
2CH.21.13	but have walked in the way of the kings of Israel, leading Judah and the inhabitants of Jerusalem into prostitution just as the house of Ahab committed prostitution and you have also slain your brothers—your own family, who were better than you—
2CH.21.14	behold, 
2CH.21.15	You yourself will be striken by multiple illnesses of your intestines, day after day, until your intestines drop out because of the illness.” 
2CH.21.16	Then 
2CH.21.17	They rose up against Judah, invaded it and carried away all the possessions found in the royal palace, as well as his sons and his wives. No son was left to him except Jehoahaz, his youngest. 
2CH.21.18	After all this, 
2CH.21.19	and it continued day after day for two years, so that at the end his bowels fell out because of his sickness and he died in great agonies. His people made no fire in his honor like the fire of his fathers. 
2CH.21.20	He was 32 years old when he became king, and he reigned in Jerusalem eight years and he passed away, to no one’s regret. He was buried in the city of David, but not in the tombs of the kings. 
2CH.22.1	Then the inhabitants of Jerusalem made Ahaziah, his youngest son, king in his place for the troops that invaded the camp with the Arabians had slain all the older ones. Thus Ahaziah the son of Jehoram became king over Judah. 
2CH.22.2	Ahaziah was 22 years old when he became king and he reigned in Jerusalem one year. His mother’s name was Athaliah the daughter of Omri. 
2CH.22.3	He too walked in the ways of the house of Ahab for his mother counseled him to do evil. 
2CH.22.4	He did evil in the sight of 
2CH.22.5	He also followed their counsel when he went with Jehoram the son of Ahab king of Israel to wage war against Hazael king of Aram at Ramoth-gilead. The Arameans wounded Joram, 
2CH.22.6	so he returned to Jezreel to recover from the wounds inflicted on him at Ramah when he fought Hazael king of Aram. Then Azariah, the son of Jehoram king of Judah, went down to see Jehoram the son of Ahab in Jezreel, because he had been wounded. 
2CH.22.7	Now through his coming to Joram, God brought about Ahaziah’s downfall. Upon his arrival, Ahaziah went out with Jehoram against Jehu the son of Nimshi, whom 
2CH.22.8	So it came to pass that when Jehu was executing judgment upon the house of Ahab, he came upon the officers of Judah and Azaiah’s relatives, who had been attending Azaiah, and slew them. 
2CH.22.9	He then searched for Azaiah who was caught hiding in Samaria. Then they brought him to Jehu, put him to death and buried him, for they said, “He is the son of Jehoshaphat, who sought 
2CH.22.10	Now when Athaliah, Azaiah’s mother, saw that her son had died, she arose and destroyed all the royal offspring of the house of Judah. 
2CH.22.11	But Jehoshebeath, the king’s daughter, took Joash the son of Azaiah and stole him away from among the king’s sons who were being slain, and put him and his nurse in the bedroom. Because Jehoshebaeath, daughter of King Jehoram and wife of Jehoiada the 
2CH.22.12	He remained hidden with them in the House of God for six years while Athaliah reigned over the land.
2CH.23.1	Now in the seventh year Jehoiada strengthened himself and brought the officers of hundreds—Azariah the son of Jeroham, Ishmael the son of Jehohanan, Azariah the son of Obed, Maaseiah the son of Adaiah, and Elishaphat the son of Zichri—into a covenant with him. 
2CH.23.2	They went throughout Judah and gathered the Levites from all the cities of Judah and the leading patriarchs of Israel. They came to Jerusalem 
2CH.23.3	and the entire congregation made a covenant with the king in the House of God. Then he said to them: “Behold, the king’s son! He must reign as 
2CH.23.4	This is what you should do: a third of you, 
2CH.23.5	a third of you shall be in the royal palace, and a third at the Foundation Gate, and all the people shall be in the courtyard, and all the people should be in the courtyard of the House of 
2CH.23.6	But let no one enter into the House of 
2CH.23.7	The Levites will surround the king on all sides, every man with his weapons in his hand, and whoever enters the House, let him be killed. Stay close to the king in his comings and goings.” 
2CH.23.8	So the Levites and all Judah did according to all that Jehoiada the 
2CH.23.9	And Jehoiada the 
2CH.23.10	Then he stationed all the people, each man with his weapon in his hand around the king—from the south side of the House to the north side of the House by the altar and by the House. 
2CH.23.11	Then they brought out the king’s son and placed upon him the crown and the insignia. They proclaimed him king, and Jehoiada and his sons anointed him and declared, “Long live the king!” 
2CH.23.12	When Athaliah heard the shouting of the people running and praising the king, she came to the people to the House of 
2CH.23.13	She looked, and behold, the king was standing by his pillar at the entrance and the officers and the trumpeters were beside the king. All the people of the land were rejoicing and blowing the trumpets, and the singers with their musical instruments were leading the praise. So Athaliah tore her clothes and said, “Treason, treason!” 
2CH.23.14	Jehoiada the 
2CH.23.15	So they seized her as she arrived at the entrance of the Horse Gate of the royal palace and killed her there. 
2CH.23.16	Then Jehoiada made a covenant between himself, all the people and the king to be the people of 
2CH.23.17	All the people went to the house of Baal and tore it down, smashed its altars and images into pieces, and slew Mattan, the priest of Baal, in front of the altars. 
2CH.23.18	Then Jehoiada placed the oversight of the House of 
2CH.23.19	He also stationed gatekeepers at the gates of the House of 
2CH.23.20	He took the officers of hundreds, the nobles, the rulers of the people and all the people of the land, and brought the king down from the House of 
2CH.23.21	and all the people of the land rejoiced. The city was quiet for Athaliah had been slain with the sword.
2CH.24.1	Joash was seven years old when he became king, and he reigned in Jerusalem 40 years. His mother’s name was Zibiah of Beer-sheba. 
2CH.24.2	Joash did what was right in the eyes of 
2CH.24.3	Jehoiada took two wives by whom he fathered sons and daughters. 
2CH.24.4	It came to pass after this that Joash had a heart to renovate the House of 
2CH.24.5	He assembled the 
2CH.24.6	So the king summoned Jehoiada the chief and asked him, “Why have you not required the Levites to bring in from Judah and from Jerusalem the tax of Moses the servant of 
2CH.24.7	For the sons of wicked Athaliah had broken into the House of God, and had even used all the sacred things of the House of 
2CH.24.8	So the king commanded that a box be made and placed outside the gate of the House of 
2CH.24.9	A proclamation was made throughout Judah and Jerusalem to bring in to 
2CH.24.10	All the officers and all the people rejoiced, and brought in and cast into the chest until it was full. 
2CH.24.11	Whenever the chest was brought by the Levites to the king’s officers and when they saw that it was full of money, the royal scribe and the officer of the 
2CH.24.12	The king and Jehoiada gave it to workmen who carried out the work for the House of 
2CH.24.13	So the workmen labored and the renovation work progressed in their hands. They restored the House of God to its original design, and strengthened it. 
2CH.24.14	When they had finished, they brought the remainder of the money before the king and Jehoiada and they made it into vessels for the House of 
2CH.24.15	When Jehoiada reached a ripe old age, he died. He was 130 years old when he died. 
2CH.24.16	So he was buried in the city of David among the kings, because he had done good things in Israel and toward God and His House.
2CH.24.17	Now after the death of Jehoiada, the chiefs of Judah came and bowed down to the king. Then the king listened to them. 
2CH.24.18	They forsook the House of 
2CH.24.19	 sent prophets to them to bring them back to Him and although they admonished them, they would not listen. 
2CH.24.20	Then the 
2CH.24.21	But they conspired against him, and by order of the king, they stoned him to death in the courtyard of the House of 
2CH.24.22	Thus King Joash disregarded the loyalty which his father Jehoiada had shown to him—and slew Jehoiada’s son. As he was dying, he said: “May 
2CH.24.23	It came to pass that at the turn of the year, the Aramean army came up against him. They invaded Judah and Jerusalem and massacred all the chieftains of the people, and sent all their plunder to the king of Damascus. 
2CH.24.24	Although the Aramean army came with only a small number of men, 
2CH.24.25	When they withdrew from him—for they left him very sick—his own servants plotted against him because of the blood of the sons of Jehoiada the 
2CH.24.26	These men conspired against him: Zabad son of Shimiath the Ammonitess and Jehozabad son of Shimrith the Moabitess. 
2CH.24.27	Now concerning his sons and the many prophesies against him and the rebuilding of the House of God, behold, they are written in the commentary of the book of the kings. And Amaziah his son became king in his place.
2CH.25.1	Amaziah was 25 years old when he became king and reigned 29 years in Jerusalem. His mother’s name was Jehoaddan from Jerusalem. 
2CH.25.2	Now he did what was right in the eyes of 
2CH.25.3	Once he had the kingdom firmly secured under him, he executed his courtiers who had assassinated his father the king. 
2CH.25.4	He did not put their children to death, but acted according to what is written in the 
2CH.25.5	Amaziah gathered together the people of Judah and assigned them according to their clans to officers of thousands and officers of hundreds for all Judah and Benjamin. He mustered those from 20 years old and upward, and found 300,000 chosen men, able to go to war, able to handle spear and shield. 
2CH.25.6	He also hired 100,000 valiant warriors from Israel for a hundred talents of silver. 
2CH.25.7	But a man of God came to him saying, “O king, do not let the army of Israel go with you, for 
2CH.25.8	For if you go and fight courageously in battle, God will overthrow you before the enemy, for God has power to help and to bring down.” 
2CH.25.9	But Amaziah said to the man of God, “And what is to be done about the 100 talents that I have given to the Israelite troops?” The man of God answered, “
2CH.25.10	So, Amaziah dismissed the troops who had come to him from Ephraim to go back to their homes. Their anger burned greatly against Judah and they returned home in a rage. 
2CH.25.11	Amaziah then took courage and leading his army, marched to the Valley of Salt. He struck down 10,000 men of Seir. 
2CH.25.12	The army of Judah also captured 10,000 alive, and brought them to the top of the cliff. They threw them down from the top of the cliff and everyone fell to their death. 
2CH.25.13	Meanwhile the troops that Amaziah had sent back and not allowed to go with him to battle raided the cities of Judah from Samaria to Beth-Horon. They struck down 3,ooo of them and took considerable spoils.
2CH.25.14	Now after Amaziah returned from slaughtering the Edomites, he had the gods of the men of Seir brought and installed as his gods. He prostrated himself before them and burned incense to them. 
2CH.25.15	The anger of 
2CH.25.16	But while he was still speaking to him, the king said to him, “Have we appointed you a counselor to the king? Stop! Why should you be struck down?” So the prophet stopped after he said, “Now I know that God has determined to destroy you, because you have acted this way and have not listened to my counsel.” 
2CH.25.17	Then Amaziah king of Judah took counsel and sent this message to Joash son of Jehoahaz son of Jehu, king of Israel saying, “Come, let us meet face to face.” 
