PRO.1.1	 Прыповесьці Салямона, сына Давіда, валадара Ізраіля,
ACT.26.23	 што Хрыстос мае пакутаваць і як Першы з уваскрасеньня мёртвых мае прапаведаваць сьвятло народу [гэтаму] і паганам».
ACT.26.24	 А калі ён гэтак адказваў, прамовіў Фэст моцным голасам: «Ты вар’яцееш, Павал! Вялікая вучонасьць даводзіць цябе да шаленства».
ACT.26.25	 А той кажа: «Не вар’яцею, вяльможны Фэсьце, але прамаўляю словы праўды і здаровага розуму,
ACT.26.26	 бо разумее гэта валадар, перад якім я гавару адважна, бо перакананы, што нішто з гэтага перад ім ня ўтоілася, бо нічога з гэтага ў закуцьці ня дзеялася.
ACT.26.27	 Ці верыш ты Прарокам, валадару Агрыпа? Ведаю, што верыш».
ACT.26.28	 Агрыпа ж прамовіў да Паўла: «Ты мала не пераканаў мяне стацца Хрысьціянінам!»
ACT.26.29	 А Павал сказаў: «Маліў бы я Бога, каб па малу ці па многу, ня толькі ты, але і ўсе, што слухаюць мяне сёньня, сталіся такімі, як і я, акрамя гэтых путаў».
ACT.26.30	 І калі сказаў ён гэтае, устаў валадар, і ваявода, і Бэрніка, і тыя, што з імі сядзелі,
ACT.26.31	 і, адыйшоўшыся ў бок, гаварылі паміж сабою, кажучы, што нічога, вартага сьмерці або путаў ня робіць чалавек гэты.
ACT.26.32	 А Агрыпа сказаў Фэсту: «Можна было вызваліць гэтага чалавека, калі б ён не прызваў цэзара».
ACT.27.1	 А калі прысудзілі нам плыць у Італію, Паўла і некаторых іншых вязьняў аддалі сотніку з кагорты Аўгуста, на імя Юлі.
ACT.27.2	 Узыйшоўшы ж на Адраміцкі карабель, які меў плысьці ўздоўж месцаў Азійскіх, мы вырушылі, маючы з сабой Арыстарха, Македонца з Тэсалонік,
ACT.27.3	 і на другі дзень прысталі да Сідону. І Юлі, які абыходзіўся з Паўлам па-людзку, дазволіў яму пайсьці да сяброў і атрымаць адпачынак.
ACT.27.4	 Вырушыўшы адтуль, мы прыплылі да Кіпру, бо вятры былі супраціўныя.
ACT.27.5	 І пераплыўшы мора насупраць Кілікіі і Памфіліі, мы зыйшлі ў Мірах Лікійскіх.
ACT.27.6	 Там сотнік, знайшоўшы Александрыйскі карабель, які плыў у Італію, пасадзіў нас на яго.
ACT.27.7	 Плывучы ж памалу даволі дзён і ледзь апынуўшыся насупраць Кніду, бо вецер не дазваляў нам, прыплылі мы да Крыту насупраць Сальмону.
ACT.27.8	 І, ледзьве праплыўшы паўз яго, мы прыйшлі да нейкага месца, называнага Добрыя Затокі, ад якога блізка горад Лясэя.
ACT.27.9	 А калі мінула даволі часу, і плаваньне было ўжо небясьпечнае, бо ўжо і пост прамінуў, радзіў Павал,
ACT.27.10	 кажучы ім: «Мужы! Я бачу, што плаваньне мае быць са шкодаю і многімі стратамі ня толькі для ладунку і карабля, але і для душаў нашых».
ACT.27.11	 А сотнік больш даверыўся корніку і гаспадару карабля, чым таму, што казаў Павал.
ACT.27.12	 А як затока не была прыстасаваная для зімаваньня, большасьць давала параду плысьці адтуль, каб можна было перазімаваць, дабраўшыся да Фініку, Крыцкае затокі, што ляжыць насупраць паўднёва-заходняга і паўночна-заходняга ветру.
ACT.27.13	 Калі ж павеяў паўднёвы вецер, яны, думаючы, што атрымалі жаданае, выправіўшыся, паплылі паўз Крыт.
ACT.27.14	 Неўзабаве наляцеў бурны вецер, называны Эўраклідон.
ACT.27.15	 А калі карабель падхапіла і ён ня мог працівіцца ветру, мы здаліся, і нас панесла.
ACT.27.16	 Наляцеўшы ж на нейкую выспачку, называную Кляўда, мы ледзь здолелі ўтрымаць човен.
ACT.27.17	 Падняўшы яго, узяліся за помачы, абвязваючы карабель, і, баючыся, каб ня быць выкінутымі на мялізну, спусьцілі ветразь і гэтак насіліся.
ACT.27.18	 А як бура крэпка кідала нас, на другі дзень выкінулі тавары,
ACT.27.19	 а на трэці дзень мы сваімі рукамі павыкідалі карабельны рыштунак.
ACT.27.20	 А калі шмат дзён не сьвяціла ані сонца, ані зоркі, і немалая бура налягала, нарэшце прапала ўсякая надзея, каб нам выратавацца.
ACT.27.21	 А як мы доўга былі няеўшы, Павал, стаўшы пасярод, сказаў: «Мужы, трэба было, паслухаўшыся мяне, ня плысьці ад Крыту і пазьбегнуць гэтае шкоды і страты.
ACT.27.22	 І цяпер раджу вам, падбадзёрцеся, бо ня будзе згубленая ніводная душа сярод вас, акрамя карабля.
ACT.27.23	 Бо стаў прада мною ў гэтую ноч анёл Бога, Якому я прыналежу і Якому служу,
ACT.27.24	 і сказаў: “Ня бойся, Паўле! Ты мусіш стаць перад цэзарам, і вось, Бог дараваў табе ўсіх, што плывуць з табою”.
ACT.27.25	 Дзеля гэтага падбадзёрцеся, мужы, бо я веру Богу, што будзе паводле таго, як мне было сказана,
ACT.27.26	 і мы мусім быць выкінутыя на нейкі востраў».
ACT.27.27	 А як настала чатырнаццатая ноч, што нас насіла па Адрыятыцы, каля сярэдзіны ночы маракі сталі спадзявацца, што падыходзім да нейкае зямлі.
ACT.27.28	 І, памераўшы, знайшлі дваццаць сажняў. А крыху адплыўшы і зноў памераўшы, знайшлі пятнаццаць сажняў.
ACT.27.29	 І, баючыся, каб ня быць выкінутымі на скалістыя месцы, скінуўшы з карна чатыры якары, чакалі дня.
ACT.27.30	 А калі маракі шукалі, каб уцячы з карабля, і спускалі ў мора човен, паказваючы, быццам маюць скінуць якары з носу,
ACT.27.31	 Павал сказаў сотніку і жаўнерам: «Калі яны не застануцца на караблі, вы ня зможаце збавіцца».
ACT.27.32	 Тады жаўнеры паабсякалі вяроўкі ад чаўна і далі яму ўпасьці.
ACT.27.33	 А перад настаньнем дня Павал прасіў усіх прыняць ежу, кажучы: «Сёньня чатырнаццаты дзень, як вы, чакаючы, застаяцёся ня еўшы і нічога не прыймаючы.
ACT.27.34	 Дзеля гэтага прашу вас прыняць ежу, бо гэта будзе дзеля вашага выратаваньня, бо нікому з вас волас з галавы не ўпадзе».
ACT.27.35	 А сказаўшы гэта і ўзяўшы хлеб, ён падзякаваў Богу перад усімі і, пераламіўшы, пачаў есьці.
ACT.27.36	 І ўсе, падбадзёрыўшыся, прынялі ежу.
ACT.27.37	 Было ж усіх на караблі дзьвесьце семдзесят шэсьць душ.
ACT.27.38	 Насыціўшыся ежай, мы палегчылі карабель, выкідаючы пшаніцу ў мора.
ACT.27.39	 А як настаў дзень, не пазналі зямлі, але ўгледзелі нейкую затоку, якая мела бераг, да якога пастанавілі, калі магчыма, прыстаць з караблём.
ACT.27.40	 І, адкінуўшы якары, пайшлі па моры, і, адвязаўшы стырно і наставіўшы жагель па ветры, кіраваліся да берагу.
ACT.27.41	 А натрапіўшы на касу, карабель сеў на мялізну, і нос, завязшы, заставаўся нерухомы, а карно разьбівалася сілаю хваляў.
ACT.27.42	 Жаўнеры зрабілі пастанову, каб вязьняў пазабіваць, каб хто, выплыўшы, ня ўцёк.
ACT.27.43	 Сотнік жа, хочучы ўратаваць Паўла, забараніў іхнюю пастанову і загадаў тым, якія могуць плаваць, скочыўшы першымі, выйсьці на зямлю,
ACT.27.44	 а рэшце [плысьці] каму на дошках, каму на чым іншым з карабля. І гэтак сталася, што ўсе ўратаваліся на зямлю.
ACT.28.1	 Тады, уратаваўшыся, мы даведаліся, што востраў называецца Мэліта.
ACT.28.2	 Барбары ж зьявілі нам незвычайную людзкасьць, бо, распаліўшы агонь, прынялі нас усіх, бо быў дождж і сьцюжа.
ACT.28.3	 А калі Павал набраў мноства ламачча і клаў на агонь, яхідна, выйшаўшы ад жару, прычапілася да рукі ягонай.
ACT.28.4	 Калі ж барбары ўбачылі зьвера, які вісеў на руцэ ягонай, гаварылі між сабою: «Напэўна, чалавек гэты забойца, якому, уратаванаму ад мора, прысуд жыць не дазваляе».
ACT.28.5	 А ён, абтросшы зьвера ў агонь, не дазнаў аніякага ліха.
ACT.28.6	 Яны ж чакалі, што ён стане пухнуць ці раптам упадзе мёртвы. А доўга чакаючы і бачачы, што нічога благога з ім ня сталася, зьмянілі думку і казалі, што ён — бог.
ACT.28.7	 А ў тым месцы былі палі першага [чалавека] вострава, на імя Публі, які, прыняўшы нас, тры дні прыязна гасьцяваў.
ACT.28.8	 Сталася ж, што бацька Публія ляжаў, хворы на гарачку і крываўку. Павал, увайшоўшы да яго і памаліўшыся, усклаў на яго рукі і аздаравіў яго.
ACT.28.9	 Калі ж гэта сталася, і іншыя хворыя на востраве прыходзілі, і былі аздароўленыя.
ACT.28.10	 І яны ўшанавалі нас шанаваньнем вялікім, і, як мы адплывалі, далі, што было патрэбна.
ACT.28.11	 А праз тры месяцы паплылі мы на Александрыйскім караблі са знакам Дыяскуры, які зімаваў на востраве,
ACT.28.12	 і, прыстаўшы ў Сіракузах, заставаліся [там] тры дні.
ACT.28.13	 Адтуль, плывучы ўздоўж [берагу], прыйшлі мы ў Рэгію; і, як праз адзін дзень узьняўся паўднёвы вецер, на другі дзень прыйшлі ў Путэолі,
ACT.28.14	 дзе, знайшоўшы братоў, былі запрошаныя імі застацца на сем дзён; і гэтак прыйшлі ў Рым.
ACT.28.15	 Тамтэйшыя браты, пачуўшы пра нас, павыходзілі нам насустрач аж да Апіявае плошчы і Трох Корчмаў. Убачыўшы іх, Павал падзякаваў Богу і набраўся адвагі.
ACT.28.16	 Калі ж мы прыйшлі ў Рым, сотнік перадаў вязьняў гетману, а Паўлу было дазволена жыць асобна з жаўнерам, які яго вартаваў.
ACT.28.17	 Сталася ж, што праз тры дні Павал склікаў першых з Юдэяў, і калі яны зыйшліся, сказаў да іх: «Мужы браты! Нічога не зрабіўшы супраць народу ці звычаяў бацькоўскіх, я выдадзены як вязень з Ерусаліму ў рукі Рымлянаў.
ACT.28.18	 Яны, дапытаўшы мяне, хацелі вываліць, бо ніякае сьмяротнае віны на мне не было.
ACT.28.19	 А як Юдэі працівіліся, я быў змушаны прызваць [суд] цэзара, але не таму, што меўся ў чым вінаваціць народ мой.
ACT.28.20	 Дзеля гэтае прычыны я запрасіў вас, каб пабачыць і паразмаўляць. Бо за надзею Ізраіля я закаваны ў ланцугі гэтыя».
ACT.28.21	 Яны ж сказалі да яго: «Мы ані лістоў адносна цябе не атрымалі з Юдэі, ані ніхто з братоў, што прыходзілі, не абвяшчаў і не гаварыў пра цябе нічога злога.
ACT.28.22	 Лічым жа вартым пачуць ад цябе, як ты думаеш, бо пра герэзію гэтую вядома нам, што ўсюды ёй працівяцца».
ACT.28.23	 Вызначыўшы ж яму дзень, большасьць прыйшла да яго ў гасподу. І ён з ранку да вечара выкладаў ім, сьведчачы пра Валадарства Божае і пераконваючы іх пра Ісуса з Закону Майсея і Прарокаў.
ACT.28.24	 І адны былі перакананыя сказаным, а другія ня верылі.
ACT.28.25	 І, не згаджаючыся між сабою, яны пайшлі, калі Павал сказаў адно слова: «Добра сказаў да бацькоў нашых Дух Сьвяты праз прарока Ісаю, кажучы:
ACT.28.26	 “Ідзі да народу гэтага і скажы: ‘Слыхам пачуеце, і не зразумееце; і, гледзячы, глядзець будзеце, і ня ўбачыце,
ACT.28.27	 бо атлусьцела сэрца народу гэтага, і вушамі з цяжкасьцю чуюць, і вочы свае заплюшчылі, каб ня ўбачылі вачыма і не пачулі вушамі, і не зразумелі сэрцам, і не навярнуліся, каб Я аздаравіў іх’.”
ACT.28.28	 Дык няхай будзе вам вядома, што паганам паслана збаўленьне Божае, яны і пачуюць».
ACT.28.29	 І, як ён гэта сказаў, Юдэі выйшлі, маючы між сабою шмат спрэчак.
ACT.28.30	 А Павал цэлыя два гады заставаўся ў сваёй нанятай кватэры і прымаў усіх, якія прыходзілі да яго,
ACT.28.31	 абвяшчаючы Валадарства Божае і навучаючы пра Госпада Ісуса Хрыста з усёй адвагаю без перашкоды.
ROM.1.1	 Павал, слуга Ісуса Хрыста, пакліканы апостал, аддзелены дзеля Эвангельля Божага,
ROM.1.2	 якое [Бог] раней абяцаў праз прарокаў Сваіх у сьвятых Пісаньнях,
ROM.1.3	 пра Сына Ягонага, Які паводле цела стаўся з насеньня Давідавага,
ROM.1.4	 вызначаны Сынам Божым у моцы паводле духа сьвятасьці праз уваскрасеньне з мёртвых, пра Ісуса Хрыста, Госпада нашага,
ROM.1.5	 праз Якога мы атрымалі ласку і апостальства на паслухмянасьць веры ва ўсіх народах, дзеля імя Ягонага,
ROM.1.6	 сярод якіх і вы, пакліканыя Ісусам Хрыстом, —
ROM.1.7	 усім, якія ёсьць у Рыме, улюбёным Бога, пакліканым сьвятым: ласка вам і супакой ад Бога Айца нашага і Госпада Ісуса Хрыста.
ROM.1.8	 Найперш дзякую Богу майму праз Ісуса Хрыста за ўсіх вас, што вера ваша абвяшчаецца ва ўсім сьвеце.
ROM.1.9	 Бо сьведка мне Бог, Якому служу духам маім у Эвангельлі Сына Яго, што несупынна ўзгадваю вас,
ROM.1.10	 заўсёды просячы ў малітвах маіх, каб некалі ўжо давялося мне з волі Божае прыйсьці да вас.
ROM.1.11	 Бо я жадаю бачыць вас, каб даць вам нейкі дар духоўны дзеля ўмацаваньня вашага,
ROM.1.12	 гэта значыць, суцешыцца супольна з вамі вераю адзін аднога, вашаю і маёю.
ROM.1.13	 Не хачу, браты, каб вы ня ведалі, што я часта пастанаўляў прыйсьці да вас, каб мець нейкі плод і ў вас, як і ў іншых народах, і забаронена мне было аж дагэтуль.
ROM.1.14	 Я вінаваты і Грэкам, і барбарам, і мудрым, і бяздумным.
ROM.1.15	 Дык што да мяне, я гатовы дабравесьціць і вам, якія ў Рыме.
ROM.1.16	 Бо я не саромлюся Эвангельля Хрыстовага, бо яно ёсьць моц Божая на збаўленьне кожнаму, хто верыць, перш Юдэю, і Грэку.
ROM.1.17	 Бо ў ім адкрываецца праведнасьць Божая ад веры ў веру, як напісана: «А праведны з веры жыць будзе».
ROM.1.18	 Бо адкрываецца гнеў Божы з неба на ўсякую бязбожнасьць і няправеднасьць людзей, якія праз няправеднасьць праўду стрымліваюць.
ROM.1.19	 Бо, што магчыма ведаць пра Бога, яўна для іх, бо Бог выявіў ім.
ROM.1.20	 Бо нябачнае Яго, і вечная моц Яго, і Боскасьць ад стварэньня сьвету відочныя праз разважаньне пра творы [Ягоныя], каб быць ім без апраўданьня,
ROM.1.21	 бо яны, пазнаўшы Бога, ня славілі [Яго] як Бога і ня дзякавалі, але займаліся марнасьцю ў думках сваіх, і зацемрылася няцямкае сэрца іхняе,
ROM.1.22	 цьвердзячы пра сябе, што мудрыя, яны здурнелі
ROM.1.23	 і славу незьнішчальнага Бога замянілі на падабенства вобразу зьнішчальнага чалавека, і птушак, і чатырохногіх, і паўзуноў.
ROM.1.24	 Дзеля гэтага і аддаў іх Бог у пажаданьнях сэрцаў іхніх нячыстасьці зьневажаць целы свае між сабою.
ROM.1.25	 Яны замянілі праўду Божую на хлусьню, і пакланяліся, і служылі стварэньню замест Таго, Які стварыў, Які дабраслаўлёны на вякі. Амэн.
ROM.1.26	 Дзеля гэтага аддаў іх Бог у ганебныя жарсьці, бо жанчыны іхнія замянілі прыродныя зносіны на супрацьпрыродныя.
ROM.1.27	 Падобна і мужчыны, пакінуўшы прыродныя зносіны з жанчынамі, распаляліся ў пажадлівасьці сваёй адзін да аднаго, мужчыны з мужчынамі непрыстойнасьць робячы і атрымліваючы ў саміх сабе належную адплату за свой падман.
ROM.1.28	 І, як яны не спрабавалі мець пазнаньне Бога, аддаў іх Бог няздатнаму розуму рабіць, што не належыць,
ROM.1.29	 напоўненыя ўсякай няправеднасьцю, распустаю, зласьлівасьцю, хцівасьцю, ліхотаю, поўныя зайздрасьці, забойства, сваркі, подступу, благіх звычаяў,
ROM.1.30	 абмоўнікі, паклёпнікі, боганенавісьнікі, крыўдзіцелі, ганарыстыя, пыхліўцы, выдумшчыкі ліхога, непаслухмяныя бацькам,
ROM.1.31	 няцямкія, нязгодлівыя, бязьлітасныя, няўмольныя, неміласэрныя.
ROM.1.32	 Яны, пазнаўшы пастанову Божую, што тыя, хто гэткае ўчыняе, вартыя сьмерці, ня толькі гэтае робяць, але і згаджаюцца з тымі, хто робіць.
ROM.2.1	 Дзеля гэтага няма апраўданьня табе, кожны чалавек, які судзіш; бо ў чым ты судзіш іншага, асуджаеш сябе, бо робіш тое самае, судзячы.
ROM.2.2	 А мы ведаем, што суд Божы ёсьць паводле праўды адносна тых, што гэткае ўчыняюць.
ROM.2.3	 Няўжо ж ты думаеш, чалавек, які судзіш тых, што гэткае ўчыняюць, і сам робіш тое самае, што ўцячэш ад суду Божага?
ROM.2.4	 Або багацьцем ласкавасьці Ягонай, і цярплівасьці, і доўгацярплівасьці пагарджаеш, ня ведаючы, што добрасьць Божая вядзе цябе да навяртаньня?
ROM.2.5	 Але праз упартасьць тваю і ненавернутае сэрца ты зьбіраеш сабе гнеў на дзень гневу і адкрыцьця праведнага суду Божага,
ROM.2.6	 Які аддасьць кожнаму паводле ўчынкаў ягоных:
ROM.2.7	 тым, якія цярплівасьцю ў добрай справе шукаюць славы, пашаны і незьнішчальнасьці, — жыцьцё вечнае,
ROM.2.8	 а тым, што спрачаюцца і не скараюцца праўдзе, але пакараюцца няправеднасьці, — ярасьць і гнеў.
ROM.2.9	 Прыгнёт і ўціск кожнай душы чалавека, які робіць ліхое, перш Юдэя, і Грэка!
ROM.2.10	 Слава, і пашана, і супакой усякаму, хто робіць добрае, перш Юдэю, і Грэку!
ROM.2.11	 Бо няма ў Бога ўзіраньня на аблічча.
ROM.2.12	 Бо тыя, якія без Закону зграшылі, без Закону і загінуць, а тыя, якія ў Законе зграшылі, праз Закон будуць асуджаныя.
ROM.2.13	 Бо не слухачы Закону праведныя перад Богам, але выканаўцы Закону будуць апраўданыя.
ROM.2.14	 Бо калі пагане, якія ня маюць Закону, паводле прыроды робяць паводле Закону, яны, ня маючы Закону, самі сабе Закон.
ROM.2.15	 Яны зьяўляюць справы Закону, якія напісаныя ў сэрцах іхніх, пра што сьведчыць сумленьне іхняе і думкі іхнія, якія то абвінавачваюць, то апраўдваюць адна адну,
ROM.2.16	 у дзень, калі Бог будзе судзіць тайныя [ўчынкі] людзей, паводле Эвангельля майго, праз Ісуса Хрыста.
ROM.2.17	 Вось, ты завешся Юдэем, і супакойваеш сябе Законам, і хвалішся Богам,
ROM.2.18	 і ведаеш волю [Ягоную], і выпрабоўваеш, што лепшае, будучы навучаным у Законе.
ROM.2.19	 І ты перакананы пра сябе, што ты — павадыр сьляпых, сьвятло тых, што ў цемры,
ROM.2.20	 выхавацель неразумных, настаўнік немаўлят, які мае ў Законе выгляд веданьня і праўды.
ROM.2.21	 Дык ты, вучачы другога, ня вучыш сябе самога.
ROM.2.22	 Абвяшчаючы ня красьці, крадзеш; кажучы не чужаложыць, чужаложыш, брыдзячыся ідаламі, чыніш сьвятакрадзтва.
ROM.2.23	 Ты, які хвалішся Законам, праз парушэньне Закону Бога зьневажаеш.
ROM.2.24	 Бо праз вас на імя Божае блюзьніцца ў паганаў, як напісана.
ROM.2.25	 Бо абразаньне карыснае, калі выконваеш Закон; а калі ты парушальнік Закону, абразаньне тваё сталася неабразаньнем.
ROM.2.26	 Дык калі неабрэзаны захоўвае пастановы Закону, ці не залічыцца яму ягонае неабразаньне за абразаньне?
ROM.2.27	 І неабрэзаны паводле прыроды, які спаўняе Закон, будзе судзіць цябе, парушальніка Закону, які з літарай і абразаньнем.
ROM.2.28	 Бо ня той Юдэй, хто гэтакі яўна, і ня тое абразаньне, якое яўнае на целе,
ROM.2.29	 але хто ва ўтоенасьці Юдэй, і [ў якога] абразаньне сэрца Духам, а ня літарай, такому пахвала не ад людзей, але ад Бога.
ROM.3.1	 Дык якая перавага Юдэя, ці якая карысьць ад абразаньня?
ROM.3.2	 Вялікая ў-ва ўсіх адносінах, а найперш у тым, што ім даверана слова Божае.
ROM.3.3	 Бо што, калі некаторыя не паверылі? Ці недаверства іхняе зьнішчыць веру Божую?
ROM.3.4	 Няхай ня станецца! Бог ёсьць праўдзівы, а ўсякі чалавек хлусьлівы, як напісана: «Каб Ты быў праведны ў словах Тваіх і перамог у судзе Тваім».
ROM.3.5	 А калі нашая няправеднасьць зьяўляе праведнасьць Божую, што скажам? Ці Бог, Які выяўляе гнеў, няправедны? Кажу па-чалавечаму.
ROM.3.6	 Няхай ня станецца! Бо як жа Бог будзе судзіць сьвет?
ROM.3.7	 Бо калі праўда Божая праз маю хлусьлівасьць памнажаецца на славу Ягоную, за што яшчэ мяне судзяць як грэшніка?
ROM.3.8	 І ці не рабіць нам благое, каб выйшла добрае, як некаторыя блюзьняць на нас і кажуць, што мы гэтак кажам? Справядлівы суд на такіх!
ROM.3.9	 Дык што? Ці мы лепшыя? Зусім не! Бо мы ўжо давялі, што і Юдэі, і Грэкі, — усе пад грэхам,
ROM.3.10	 як напісана: «Няма праведнага аніводнага;
ROM.3.11	 няма таго, хто разумее; няма таго, хто шукае Бога.
ROM.3.12	 Усе ўхіліліся, разам нягодныя; няма таго, хто робіць дабро, няма аніводнага.
ROM.3.13	 Горла іхняе — магіла адчыненая; языкамі сваімі ашукваюць, атрута зьмяіная на губах іхніх.
ROM.3.14	 Вусны іхнія поўныя абмовы і горычы.
ROM.3.15	 Ногі іхнія хуткія на праліцьцё крыві,
ROM.3.16	 зьнішчэньне і няшчасьце на шляхах іхніх,
ROM.3.17	 і шляху супакою яны не пазналі.
ROM.3.18	 Няма страху Божага перад вачыма іхнімі».
ROM.3.19	 А мы ведаем, што Закон усё, што гаворыць, гаворыць да тых, якія пад Законам, каб усе вусны былі загароджаныя і ўвесь сьвет стаўся вінаватым перад Богам,
ROM.3.20	 бо справамі Закону не апраўдаецца перад Ім ніякае цела; бо праз Закон пазнаецца грэх.
ROM.3.21	 А цяпер, незалежна ад Закону, зьяўлена праведнасьць Божая, засьведчаная праз Закон і Прарокаў,
ROM.3.22	 праведнасьць Божая праз веру ў Ісуса Хрыста для ўсіх і на ўсіх тых, якія вераць; бо няма розьніцы,
ROM.3.23	 бо ўсе зграшылі і пазбаўлены славы Божае,
ROM.3.24	 атрымліваючы апраўданьне дарма ласкай Ягонай праз адкупленьне ў Хрысьце Ісусе,
ROM.3.25	 Якога Бог пастанавіў [быць] ахвярай перамольнай у крыві Ягонай праз веру, дзеля выяўленьня праведнасьці Сваёй праз дараваньне грахоў, учыненых раней, у [час] цярплівасьці Божае,
ROM.3.26	 дзеля выяўленьня праведнасьці Сваёй у цяперашні час, каб быў Ён праведны і апраўдваў таго, хто верыць у Ісуса.
ROM.3.27	 Дык дзе тое, чым хваліцца? Выключана. Якім законам? [Законам] учынкаў? Не, але законам веры.
ROM.3.28	 Дык мы лічым, што чалавек апраўдваецца вераю, незалежна ад учынкаў Закону.
ROM.3.29	 Няўжо Бог толькі Юдэяў, а не паганаў таксама? Так, і паганаў,
ROM.3.30	 бо адзін Бог, Які апраўдае абразаньне з веры і неабразаньне праз веру.
ROM.3.31	 Дык мы зьнішчаем Закон праз веру? Няхай ня станецца! Але ўсталёўваем Закон.
ROM.4.1	 Дык што, скажам, Абрагам, бацька наш, знайшоў паводле цела?
ROM.4.2	 Бо калі Абрагам апраўданы ўчынкамі, ён мае пахвалу, але ня перад Богам.
ROM.4.3	 Бо што кажа Пісаньне? «Паверыў Абрагам Богу, і залічана яму за праведнасьць».
ROM.4.4	 Таму, хто робіць, нагарода ня з ласкі залічваецца, але з павіннасьці;
ROM.4.5	 а таму, хто ня робіць, але верыць у Таго, Хто апраўдвае бязбожніка, вера ягоная залічваецца за праведнасьць.
ROM.4.6	 Гэтак і Давід кажа, што шчасьце чалавеку, якому Бог залічвае праведнасьць незалежна ад учынкаў:
ROM.4.7	 «Шчасьлівыя тыя, якім адпушчаныя беззаконьні і якім грахі прыкрытыя;
ROM.4.8	 шчасьлівы чалавек, якому Госпад не залічыць грэху».
ROM.4.9	 Дык шчаснасьць гэтая для абрэзаных ці і для неабрэзаных? Бо мы кажам, што Абрагаму вера залічана за праведнасьць.
ROM.4.10	 Дык калі залічана? У абразаньні ці ў неабразаньні? Не ў абразаньні, але ў неабразаньні.
ROM.4.11	 І знак абразаньня ён атрымаў, як пячатку праведнасьці веры, якую [ён меў] у неабразаньні, каб быў ён бацькам усіх, хто верыць у неабразаньні, каб і ім залічана была праведнасьць,
ROM.4.12	 і бацькам абразаньня, тых, якія ня толькі [маюць] абразаньне, але і ходзяць па сьлядах веры ў неабразаньні бацькі нашага Абрагама.
ROM.4.13	 Бо не праз Закон Абрагаму ці насеньню ягонаму [дадзена] абяцаньне быць спадкаемцам сьвету, але праз праведнасьць веры.
ROM.4.14	 Бо калі тыя, што праз Закон, — спадкаемцы, змарнее вера і зьнішчыцца абяцаньне;
ROM.4.15	 бо Закон выклікае гнеў, бо дзе няма закону, няма парушэньня.
ROM.4.16	 Дзеля гэтага праз веру, каб было паводле ласкі, каб абяцаньне было ўгрунтаваным для ўсяго насеньня, ня толькі для таго, якое праз Закон, але і для таго, якое праз веру Абрагама, які ёсьць бацька ўсіх нас,
ROM.4.17	 як напісана: «Я паставіў цябе бацькам многіх народаў», перад Богам, Якому ён паверыў, Які ажыўляе мёртвых і называе тое, што ня ёсьць, як тое, што ёсьць.
ROM.4.18	 Ён, насуперак надзеі, паверыў з надзеяй, што станецца бацькам многіх народаў, паводле сказанага: «Гэткае будзе насеньне тваё».
ROM.4.19	 І, не зьнямогшыся ў веры, ён не глядзеў на цела сваё ўжо амярцьвелае, якое мела амаль сто гадоў, і што ўлоньне Сары амярцьвела,
ROM.4.20	 у абяцаньні Божым не сумняваўся недаверствам, але ўмацаваўся вераю, аддаўшы славу Богу
ROM.4.21	 і маючы пэўнасьць, што Ён магутны зрабіць тое, што абяцаў.
ROM.4.22	 Дзеля гэтага і залічана яму за праведнасьць.
ROM.4.23	 А напісана [гэта] ня дзеля яго толькі, што залічана яму,
ROM.4.24	 але і дзеля нас, што мае быць залічана нам, якія вераць у Таго, Хто ўваскрасіў з мёртвых Ісуса, Госпада нашага,
ROM.4.25	 Які быў выдадзены дзеля грахоў нашых і ўваскрос дзеля апраўданьня нашага.
ROM.5.1	 Дык, апраўдаўшыся вераю, мы маем мір з Богам праз Госпада нашага Ісуса Хрыста,
ROM.5.2	 праз Якога таксама маем вераю доступ да тае ласкі, у якой стаім і хвалімся надзеяй славы Божай.
ROM.5.3	 І ня толькі [гэтым], але хвалімся і ў прыгнётах, ведаючы, што прыгнёт робіць цярплівасьць,
ROM.5.4	 а цярплівасьць — выпрабаванасьць, а выпрабаванасьць — надзею,
ROM.5.5	 а надзея ня ганьбіць, бо любоў Божая вылілася ў сэрцы нашыя праз Духа Сьвятога, Які нам дадзены.
ROM.5.6	 Бо Хрыстос, калі мы былі яшчэ слабымі, у вызначаны час памёр за бязбожных.
ROM.5.7	 Бо за праведнага наўрад ці хто памрэ; хіба за добрага можа хто і адважыцца памерці.
ROM.5.8	 А Бог Сваю любоў да нас даводзіць тым, што Хрыстос памёр за нас, калі мы былі грэшнікамі.
ROM.5.9	 Дык тым больш цяпер, калі мы апраўданы крывёю Ягонай, збаўленыя будзем праз Яго ад гневу.
ROM.5.10	 Бо калі, будучы ворагамі, мы пагадзіліся з Богам праз сьмерць Сына Яго, шмат больш, пагадзіўшыся, будзем збаўленыя праз жыцьцё Ягонае.
ROM.5.11	 І ня толькі [гэтае], але таксама хвалімся Богам праз Госпада нашага Ісуса Хрыста, праз Якога мы атрымалі цяпер прымірэньне.
ROM.5.12	 Дзеля гэтага, як праз аднаго чалавека грэх увайшоў у сьвет, і праз грэх — сьмерць, і гэтак сьмерць перайшла на ўсіх людзей, бо ў ім усе зграшылі.
ROM.5.13	 Бо да Закону грэх быў у сьвеце; але грэх ня лічыцца, калі няма закону.
