MAT.1.1	Мыр Исус Христосэу Даутэ ыкъор, Ибрахьимэ ыкъор
JHN.8.48	– Самарие цӀыфхэм уащыщ, джынапцӀи о пхэс тэӀо. Тэ къатӀорэр шъыпкъэба? – къыраӀожьыгъ джуртхэм Исус.
JHN.8.49	– ДжынапцӀэ сэ схэсэп, – апигъодзыжьыгъ Исус. – Сэ ся Тэ лъытэныгъэ фэсэшӀы, ау шъо шъукъысэхъоны. 
JHN.8.50	Сэ сищытхъу ыуж ситэп, ау сищытхъу ыуж итэу, цӀыфхэм хьыкум атезышӀыхьэрэр щыӀ. 
JHN.8.51	Шъыпкъэ дэдэр шъосэӀо, сигущыӀэхэр зыгъэцакӀэрэм егъашӀэми лӀэныгъэр ылъэгъущтэп.
JHN.8.52	Исус ар зеӀом, джуртхэм къыраӀожьыгъ:
JHN.8.52	– ДжынапцӀэр о зэрэпхэсыр джы тшӀагъэ. Ибрахьимэ лӀагъэ, пегъымбархэри лӀагъэх, ау о «Сэ сигущыӀэхэр зыгъэцакӀэрэр егъашӀэми лӀэжьыщтэп» оӀо. 
JHN.8.53	Тятэжъышхо Ибрахьимэ нахьи унахь ина о? Ар лӀагъэ, пегъымбархэри лӀагъэх. О ухэтэу зыплъытэжьыра?
JHN.8.54	– Сэ сыкъызщытхъужьмэ, сищытхъу зи уасэ иӀэп, – пэгъокӀ ытыжьыгъ Исус. – Ау сищытхъу зышӀырэр ся Тэу шъо шъуи Тхьэу зыфашъуӀорэр ары. 
JHN.8.55	Ар шъо шъушӀэрэп, ау сэ сэшӀэ. Ар сымышӀэу сӀуагъэмэ, сэри шъощ фэдэу пцӀыус сыхъущтыгъ. Ау ар сэшӀэ, игущыӀэхэри сэгъэцакӀэх. 
JHN.8.56	Шъуятэжъышхо Ибрахьимэ симафэ зэрилъэгъущтымкӀэ гушӀощтыгъэ. Ар ылъэгъугъ ыкӀи гушӀуагъэ.
JHN.8.57	– Илъэс шъэныкъо умыныбжьэу, ау щытми Ибрахьимэ плъэгъугъэу оӀо, – къыраӀуагъ джуртхэм Исус.
JHN.8.58	– Шъыпкъэ дэдэр шъосэӀо, – ариӀожьыгъ Исус. – Ибрахьимэ къэхъуным ыпэкӀэ сэ сыщыӀ.
JHN.8.59	Исус ар зареӀом, аукӀыным пае еонхэу мыжъохэр къаштагъэх, ау Исус амылъэгъоу къахэкӀыжьи, Тхьэм иунэшхо къычӀэкӀыжьыгъ.
JHN.9.1	Исус къыкӀухьэзэ, нэшъоу къэхъугъэ лӀы горэ ылъэгъугъ. 
JHN.9.2	Игъогу рыкӀохэрэр ежь къеупчӀыгъэх:
JHN.9.2	– Рабби, мы лӀыр нэшъоу къэхъунэу хэта псэкӀод зышӀагъэр, ежьыра, ятэ-янэхэр ара?
JHN.9.3	– Мы лӀыри ятэ-янэхэри арэп зилажьэр, ау нэшъоу къызкӀэхъугъэр ежь къехъулӀэрэмкӀэ Тхьэм иӀофхэр нафэ къэхъунхэр ары, – пэгъокӀ ытыжьыгъ Исус. 
JHN.9.4	– Мафэу щэтыфэ, сыкъэзгъэкӀуагъэм иӀофхэр згъэцэкӀэнхэ фае. Чэщыр къэсыщт. Чэщыр къызысыкӀэ, зыми зи ышӀэн ылъэкӀыщтэп. 
JHN.9.5	Дунаим сытетыфэкӀэ, дунаим инэфынэр сэры.
JHN.9.6	Исус ар къызеӀом, чӀыгум теужъунтхи, ӀупсыкӀэ етӀагъо зэхишӀыхьи, зэхишӀыхьагъэр нэшъум ынэмэ ащифагъ.
JHN.9.7	– Силоам псыхъурэе зыгъэпскӀыпӀэм кӀуи, зыщытхьакӀ, – риӀуагъ Исус нэшъум. (Силоам къикӀырэр «АгъэкӀуагъэр» ары.) Нэшъур кӀуи, зитхьакӀи, ылъэгъу хъугъэу къэкӀожьыгъ.
JHN.9.8	Гъунэгъухэми, ар зэрэнэшъугъэр зылъэгъугъагъэхэми аӀуагъ:
JHN.9.8	– ЛъэӀуакӀоу щысыщтыгъэр арыба мыр?
JHN.9.9	– Ары, – ыӀуагъ зы купым.
JHN.9.9	– Хьау, арэп, ащ фэд ныӀэп, – аӀуагъ нэмыкӀхэм.
JHN.9.9	– Сэры ар, – ыӀуагъ ежь.
JHN.9.10	– О унэхэр сыдэущтэу къаплъэхэу хъугъа? – еупчӀыгъэх ахэр.
JHN.9.11	– Исус зыцӀэ лӀым етӀагъо зэхишӀыхьи, а зэхишӀыхьагъэр сынэмэ къащифи, «Силоам псыхъурэе зыгъэпскӀыпӀэм кӀуи, зыщытхьакӀ» къысиӀуагъ. Аущтэу сыкӀуи, зызысэтхьакӀым, сынэхэр къаплъэхэу хъугъэ, – къариӀожьыгъ а лӀым.
JHN.9.12	– Тыдэ щыӀа ар? – къеупчӀыгъэх ахэр.
JHN.9.12	– СшӀэрэп, – къариӀожьыгъ ащ.
JHN.9.13	Джащыгъум а лӀэу нэшъугъэр фарисейхэм адэжь ащагъ. 
JHN.9.14	Ау Исус етӀагъо зэхишӀыхьи, нэшъум ынэхэр къызигъэплъэгъэ мафэр шэмбэт мэфагъ. 
JHN.9.15	Арыти, фарисейхэр а лӀым къеупчӀыгъэх:
JHN.9.15	– Сыдэущтэу унэхэр къаплъэхэу хъугъэ?
JHN.9.15	– ЯтӀэ сынэхэм ащ къатырилъхьи, зызысэтхьакӀым, слъэгъу хъугъэ, – къариӀожьыгъ а лӀым.
JHN.9.16	– Мы лӀыр Тхьэм дэжь къикӀырэп, – аӀуагъ фарисейхэм ащыщ заулэмэ, – сыда пӀомэ, шэмбэт мафэр ыгъэлъапӀэрэп
JHN.9.16	– ПсэкӀодышӀэ лӀы горэм ащ фэдэ нэшэнэ гъэшӀэгъонхэр ышӀэн ылъэкӀына? – аӀуагъ нэмыкӀхэм. Аущтэу ахэмэ куп-купэу загощыгъ.
JHN.9.17	– О унэхэр ары ащ къыгъэплъагъэхэр. А лӀым сыда епӀуалӀэрэр? – джыри еупчӀыгъэх нэшъугъэм.
JHN.9.17	– Ар пегъымбар гор, – пэгъокӀ ытыжьыгъ а лӀым.
JHN.9.18	Ау щытми, а лӀэу зынэхэр къэплъэжьыгъэм ятэ-янэхэр къарагъащэхэу яупчӀыфэхэ, ар зэрэнэшъугъэри, ынэхэр къаплъэхэу зэрэхъугъэри джуртмэ ашӀошъ хъугъэп.
JHN.9.19	– Шъо шъукъоу нэшъоу къэхъугъэу зыфашъуӀорэр ара мыр? – яупчӀыгъэх ахэмэ. – Сыдэущтэу ылъэгъу хъугъа?
JHN.9.20	– Мыр тэ зэрэткъори, нэшъоу къызэрэхъугъэри тэшӀэ, – къаӀуагъ ятэ-янэмэ. 
JHN.9.21	– Ау джы ылъэгъу зэрэхъугъэри, ынэхэр къэзгъэплъагъэри тшӀэрэп. Ежь шъуеупчӀ, ежь ышъхьэкӀэ джэуап къышъуитыжьынэу ыныбжь икъугъ.
JHN.9.22	Ятэ-янэхэм аущтэу къызкӀаӀуагъэр джуртхэм ащыщынэщтыгъэхэти ары; сыда пӀомэ, хэт щыщми Исус зэрэ Христосыр зыдагъэр синэгогум чӀафынэу
JHN.9.23	Джары, «Ыныбжь икъугъ, ежь шъуеупчӀ» къызкӀаӀуагъэр ятэ-янэхэм.
JHN.9.24	Арыти, джуртхэр нэшъугъэм ятӀонэрэу къежэхи, раӀуагъ:
JHN.9.24	– Тхьэм щытхъу фэшӀ. Мы лӀыр зэрэпсэкӀодышӀэр тэ тэшӀэ.
JHN.9.25	– Ар лӀы псэкӀодышӀэми сшӀэрэп, – къыӀожьыгъ нэшъугъэм. – Ау мы зыр сэшӀэ, сэ сынэшъугъ, джы слъэгъу хъугъэ.
JHN.9.26	– Сыд къыуишӀагъэр? – еупчӀыгъэх етӀани. – Сыдэущтэу унэхэр къыгъэплъагъэха?
JHN.9.27	– ШъосӀогъах, ау шъукъедэӀугъэп, сыд пае джыри зэ зэхэшъухынэу шъуфая? – къариӀуагъ нэшъугъэм. – Шъори ащ игъогу шъурыкӀонэу шъуфая?
JHN.9.28	Аущтэу къызареӀом, ехъоныхи, раӀуагъ:
JHN.9.28	– О мы лӀым игъогу рыкӀохэрэм уащыщ, ау тэ пегъымбар Мусэ игъогу рыкӀохэрэм тащыщ. 
JHN.9.29	Тхьэр пегъымбар Мусэ къызэрэдэгущыӀагъэр тэшӀэ, ау мы лӀыр къыздикӀыгъэр тшӀэрэп.
JHN.9.30	– Ар къыздикӀыгъэр зэрэшъумышӀэрэр арыба гъэшӀэгъоныр, ау ащ сынэхэр къыгъэплъагъэх, – къариӀуагъ лӀым. 
JHN.9.31	– Тхьэр псэкӀодышӀэ цӀыфхэм зэрямыдэӀурэр тэшӀэ, ау Тхьэм шӀолӀыкӀ фызиӀэу, Тхьэм игъоу ылъытэрэ Ӏофхэр зыгъэцакӀэрэр ары Тхьэр зэдэӀурэр. 
JHN.9.32	Ау цӀыф горэм нэшъоу къалъфыгъэр къыгъэплъагъэу егъашӀэми цӀыфмэ зэхахыгъэп. 
JHN.9.33	Мы лӀыр Тхьэм дэжь къимыкӀыгъэмэ, ащ зи ыгъэцэкӀэн ылъэкӀыщтгъэп.
JHN.9.34	– О хъурэябзэу упсэкӀодышӀэу укъалъфыгъ, – раӀожьыгъ ахэмэ. – Зыгорэ о тэбгъэшӀэщт, ара? ЕтӀанэ синэгогум къычӀафыгъ.
JHN.9.35	А лӀыр синэгогум къызэрэчӀафыгъэр Исус зэхихыгъ, ащ нэужми ар зелъэгъум, риӀуагъ:
JHN.9.35	– Тхьэм ы КъокӀэ шӀошъхъуныгъэ уиӀа?
JHN.9.36	– Тхьэматэ, – пэгъокӀ къытыжьыгъ а лӀым, – шӀошъхъуныгъэ фысиӀэнэу хэта зыфапӀорэр, къысаӀу!
JHN.9.37	– Ар о плъэгъугъэ, джы къыбдэгущыӀэрэр ары, – риӀуагъ Исус.
JHN.9.38	– ШӀошъхъуныгъэ сиӀэ хъугъэ, Зиусхьан, – ыӀуи, а лӀыр Исус ыпашъхьэ лъэгонджэмышъхьэкӀэ итӀысхьагъ.
JHN.9.39	– Зымылъэгъухэрэм алъэгъу хъужьынэу, зылъэгъоу зышӀошӀыхэрэм амылъэгъужь хъуным пае, цӀыфхэм хьыкум атесшӀыхьанэу мы дунаим сыкъытехьагъ, – къыӀуагъ Исус.
JHN.9.40	Фарисейхэм ащыщхэу Исус игъусагъэхэм Исус ар къыӀуагъэу зызэхахым, къеупчӀыгъэх:
JHN.9.40	– Тэри тынэшъоу ара зыфапӀорэр?
JHN.9.41	– Шъунэшъугъэмэ, псэкӀод шъуиӀэщтыгъэп, ау «тэлъэгъу» шъоӀошъ, шъуипсэкӀод къышъутенэжьы, – ариӀожьыгъ Исус.
JHN.10.1	– Шъыпкъэ дэдэр сэ шъосэӀо, мэлэщым къэлапчъэмкӀэ дэмыхьэу, нэмыкӀ чӀыпӀэкӀэ дэпшыеу дахьэрэр тыгъуакӀу, хъункӀакӀу. 
JHN.10.2	Ау къэлапчъэмкӀэ дахьэрэр мэлхэм ямэлахъу ары. 
JHN.10.3	Къэрэгъулэм мэлахъом къэлапчъэр къыфыӀуехы, мэлхэри мэлахъом ымакъэ едэӀух. Мэлахъор ежь имэлхэм ацӀэкӀэ яджэ, къыдещых. 
JHN.10.4	Мэлахъом имэл пстэури къыздищхэкӀэ, апэ итэу макӀо. Мэлхэри ащ лъэкӀох, сыда пӀомэ, ымакъэ ашӀэжьышъ ары. 
JHN.10.5	Ау хымэм ыуж ихьэхэрэп, кӀатхъужьы нахь, сыда пӀомэ, хымэ макъэр ашӀэрэпышъ ары.
JHN.10.6	А гъэсэпэтхыдэр Исус ариӀуагъ. Ау ащ къикӀырэр ахэмэ къагурыӀуагъэп.
JHN.10.7	Арыти, Исус джыри къыӀуагъ:
JHN.10.7	– Шъыпкъэ дэдэр шъосэӀо, мэлэщым икъэлапчъэр сэры. 
JHN.10.8	СапэкӀэ къэкӀогъэ пстэури тыгъуакӀох, хъункӀакӀох, мэлхэри ахэмэ ядэӀугъэхэп. 
JHN.10.9	Къэлапчъэр сэры. СэркӀэ дахьэрэр мыкӀодэу къэнэжьыщт, дэхьащт, къыдэкӀыжьыщт, хъупӀи ыгъотыщт. 
JHN.10.10	ТыгъуакӀор къызфакӀорэр тыгъонэуи, ыукӀынэуи, ыгъэкӀодынэуи ары. Сэ сыкъызфэкӀуагъэр щыӀэныгъэшхоу икъугъэр цӀыфмэ ястыныр ары.
JHN.10.11	– Мэлэхъо дэгъур сэры. Мэлэхъо дэгъум ыпсэ мэлхэм апае еты. 
JHN.10.12	Мэлхэр зимыеу пкӀэ хэлъэу лажьэрэ мэлахъом тыгъужъыр къакӀоу зилъэгъукӀэ, мэлхэр къегъанэхэшъ, кӀетхъужьы. ЕтӀанэ тыгъужъыр мэлхэм къахэлъадэшъ, елӀых, зэбгырефых. 
JHN.10.13	А лӀым зыкӀыкӀитхъужьырэр ыпкӀэ хэлъэу лажьэу, мэлхэм зэрафэмыгумэкӀырэр ары.
JHN.10.14+JHN.10.15	– Мэлэхъо дэгъур сэры. Ты лъапӀэм сызэришӀэу, сэри Ты лъапӀэр зэрэсшӀэрэм фэдэу, симэлхэр сэшӀэх, мэлхэми сашӀэ. Сэ спси симэлхэм апае сэты. 
JHN.10.16	Мы мэл Ӏэхъогъум щымыщхэу нэмыкӀ мэлхэри сиӀэх. Ахэри къэсщэнхэ фае, ахэри сымакъэ къедэӀущтых. Аущтэу зы мэл Ӏэхъогъу хъущтых, зы мэлахъуи яӀэщт. 
JHN.10.17	Сэ спсэ къэсштэжьынэу зэрэстырэр ары Ты лъапӀэм шӀу сызкӀилъэгъурэр. 
JHN.10.18	Сэ спсэ зыми стырихырэп, сэр-сэрэу сэты. Ар стынэуи къэсштэжьынэуи лъэкӀ сиӀ. А унашъор сэ ся Тэ къысфишӀыгъ.
JHN.10.19	А гущыӀэхэм апае джуртхэм джыри зэ куп-купэу загощыгъ.
JHN.10.20	– Ащ джынапцӀэ хэс, ыӀорэр ышӀэжьырэп. Сыда ащ шъузкӀедэӀурэр? – аӀощтыгъэ ахэмэ ащыщыбэмэ.
JHN.10.21	Ау нэмыкӀхэм аӀощтыгъ:
JHN.10.21	– А къыӀохэрэр джынапцӀэ зыхэс лӀым игущыӀэхэп. ДжынапцӀэм нэшъур къыгъэплъэн ылъэкӀына?
JHN.10.22	ЕтӀанэ Тхьэм иунэшхо Тхьэм фагъази, зэрэратыжьыгъагъэм пае, мэфэкӀ мэфэшхохэу
JHN.10.23	Исуси Тхьэм иунэшхо чӀэтэу, пачъыхьэ Сэлмэн ыцӀэкӀэ заджэхэрэ щагоу шъхьэ зытелъ къэлапчъэхэр зиӀэм къыщикӀухьэщтыгъэ. 
JHN.10.24	Джуртмэ Исус къауцухьи, къеупчӀыгъэх:
JHN.10.24	– Нафэу къытэмыӀоу, сыд фэдизрэ джыри тэмыгъашӀэу тыщыбгъэӀэщта? Христосыр орымэ, занкӀэу къытаӀу.
JHN.10.25	– ШъосӀуагъэба, ау шъо шъушӀошъ хъурэп, – ариӀожьыгъ Исус. – Сэ ся Тэ ыцӀэкӀэ згъэцакӀэрэ Ӏофхэр шыхьат къысфэхъух. 
JHN.10.26	Ау шъо шъушӀошъ хъурэп, сыда пӀомэ, зэрэшъосӀуагъэм тетэу, симэлхэм шъо шъуащыщэп. 
JHN.10.27	Симэлхэр сымакъэ къедэӀух. Сэ ахэр сэшӀэх, ахэри сауж итхэу къэкӀох. 
JHN.10.28	Ахэмэ мыкӀодыжьын щыӀэныгъэ ясэты, егъашӀэми кӀодыжьыщтхэп. Зыми ахэр сӀэкӀихынхэ ылъэкӀыщтэп. 
JHN.10.29	Сэ ся Тэу ахэр къысэзытыгъэр зэкӀэмэ анахь ин. Зыми ахэр ся Тэ ӀэкӀихынхэ ылъэкӀыщтэп. 
JHN.10.30	Ты лъапӀэмрэ сэррэ тыз.
JHN.10.31	Исус ар зареӀом, джуртхэм ежь аукӀыным пае, еонхэу мыжъохэр къаштагъэх. 
JHN.10.32	Ау Исус ариӀуагъ:
JHN.10.32	– Ты лъапӀэм дэжь къикӀыгъэу, Ӏофышхо гъэшӀэгъон Ӏаджи шъозгъэлъэгъугъэ. Ахэмэ ащыщэу тара мыжъохэмкӀэ шъукъысаозэ, сызфэшъуукӀынэу шъузыфаер?
JHN.10.33	– Ӏофышхо гъэшӀэгъон горэ о зэрэпшӀагъэр арэп мыжъохэмкӀэ тыкъыуаозэ, утыукӀынэу тызыкӀыфаер, ау о уцӀыфэу «Сытхь» пӀоу, Тхьэр зэрэбгъэпцӀырэр ары, – къыраӀожьыгъ джуртхэм.
JHN.10.34	– Шъо шъуи Тэурат хабзэ итба, Тхьэм моущтэу зэриӀуагъэр
JHN.10.35	Аущтэу ежь игущыӀэхэр цӀыфхэу къызфэкӀуагъэхэм «Шъо шъутхьэх», – ариӀуагъ Тхьэм. 
JHN.10.36	Арышъ, сэ Ты лъапӀэм къыгъэнэфагъэу мы дунаим къыгъэкӀуагъэм, «Сэ Тхьэм сыри Къу», зэрэсӀуагъэм пае, сыдэущтэу «О Тхьэр огъэпцӀы», къысэшъуӀон шъулъэкӀыра? 
JHN.10.37	Сэ ся Тэ иӀофхэр сымыгъэцакӀэхэмэ, сэркӀэ шӀошъхъуныгъэ зишъумыгъаӀ. 
JHN.10.38	Ау ся Тэ иӀофхэр сэгъэцакӀэхэмэ, сэркӀэ шӀошъхъуныгъэ шъуимыӀэ пэтми, а ӀофхэмкӀэ шӀошъхъуныгъэ зижъугъаӀ. Ащыгъум сэ Ты лъапӀэм сыщыщэу ыгу сызэрилъ зэпытри, Ты лъапӀэри къысщыщэу сыгу зэрилъ зэпытри къэшъушӀэщт, къыжъугурыӀощт.
JHN.10.39	Джыри зэ Исус аубытынэу фежьагъэх, ау аӀэпыкӀыгъ.
JHN.10.40	Ащ нэужым Исус Иордан зыцӀэ псыхъом джыри зэпырыкӀыжьи, Иуан цӀыфхэр зыщиумэхъыщтыгъэ чӀыпӀэм кӀуи, ащ къэнагъ. 
JHN.10.41	ЦӀыфыбэхэри ыдэжь къэкӀуагъэх.
JHN.10.41	– Иуан зы нэшэнэ гъэшӀэгъони къыгъэлъэгъуагъэп, ау мы лӀым ехьылӀагъэу къыӀуагъэхэр зэкӀэ шъыпкъэх, – къаӀуагъ ахэмэ.
JHN.10.42	А чӀыпӀэми цӀыфыбэмэ ИсускӀэ шӀошъхъуныгъэ яӀэ хъугъэ.
JHN.11.1	Лазар зыцӀэ лӀы горэ сымэджагъ. Ар къуаджэу Бет-Ание
JHN.11.2	А Мерэмыр
JHN.11.3	Арыти, зэшыпхъуитӀум Исус лӀыкӀо фагъакӀуи, рырагъэӀуагъ:
JHN.11.3	– Зиусхьан, о шӀу плъэгъурэр сымадж.
JHN.11.4	Исус ар зызэхехым, къыӀуагъ:
JHN.11.4	– А узыр лӀэныгъэ къызхэкӀырэ узэп, Тхьэм щытхъушхо фэзышӀыщт уз нахь. А узым къыхэкӀыкӀэ цӀыфхэм Тхьэм ы Къо щытхъушхо фашӀыщт.
JHN.11.5	Марти, Мартэ ышыпхъуи, Лазари Исус шӀу ылъэгъущтыгъэх. 
JHN.11.6	Лазар зэрэсымаджэр Исус зызэхехым, зыдэщыӀэ чӀыпӀэм джыри мэфитӀукӀэ къэнагъ 
JHN.11.7	Ащ нэуж игъогу рыкӀохэрэм ариӀуагъ:
JHN.11.7	– Иудей хэкум тэжъугъэгъэзэжь.
JHN.11.8	– Рабби, джуртхэр мыжъохэмкӀэ къыоонхэу, уаукӀынэу уауж зитыгъэхэр бэшӀагъап, джыри ащ окӀожьа? – къыраӀуагъ игъогу рыкӀохэрэм.
JHN.11.9	– Мафэр сыхьат пшӀыкӀутӀу мэхъуба? – къыӀожьыгъ Исус. – Мафэм зекӀорэр лъэпаорэп, сыда пӀомэ, дунаим инэфынэ елъэгъушъ ары. 
JHN.11.10	Ау чэщым зекӀорэр мэлъэпао, сыда пӀомэ, нэфынэм хэтэпышъ ары.
JHN.11.11	Исус а гущыӀэхэр зареӀохэ ужым, пигъэхъожьыгъ:
JHN.11.11	– Тиныбджэгъу Лазар хэчъыягъ, ау къэзгъэущыжьынэу сэкӀо.
JHN.11.12	– Зиусхьан, хэчъыягъэмэ, хъужьыщт, – къыраӀуагъ игъогу рыкӀохэрэм. 
JHN.11.13	Ау Исус зыфиӀуагъэр Лазар зэрэлӀагъэр ары, ау игъусэхэм къызэрагурыӀуагъэр чъыен къызэрыкӀом Исус игугъу ышӀэу ары.
JHN.11.14	Джащыгъум Исус нафэу ариӀуагъ:
JHN.11.14	– Лазар лӀагъэ. 
JHN.11.15	Ау шъощ пае сигуапэ ащ дэжьым сызэрэщымыӀагъэр, шӀошъхъуныгъэ шъуиӀэ хъуным пае. Ау некӀо, ыдэжь тыжъугъакӀу.
JHN.11.16	Исус аущтэу зареӀом, Фомэу ТӀуазэкӀэ заджэхэрэм адрэ нэбгырэхэу Исус игъогу рыкӀохэрэм ариӀуагъ:
JHN.11.16	– НекӀох, тэри Исус тыдэрэкӀод.
JHN.11.17	ЕтӀанэ ащ зынэсым, Лазар къэунэм зычӀалъхьажьыгъэр мэфиплӀ зэрэхъугъэр Исус къышӀагъ. 
JHN.11.18	Къуаджэу Бет-Ание стадие пшӀыкӀутфыкӀэ Ерусалим пэчыжь. 
JHN.11.19	Лазар зэрэлӀагъэм пае, джуртыбэ тхьаусхакӀо Мартэрэ Мерэмрэ къафэкӀуагъ. 
JHN.11.20	Мартэ Исус къызэрэкӀорэр зызэхехым, пэгъокӀыгъ, ау Мерэм унэм къинагъ.
JHN.11.21	– Зиусхьан, – риӀуагъ Исус Мартэ. – О мыщ ущыӀагъэмэ, сэ сшы лӀэщтыгъэп. 
JHN.11.22	Ау о Тхьэм сыд щыщкӀи уелъэӀумэ, джыдэдэми ар къызэрэпфишӀэщтыр сэшӀэ.
JHN.11.23	– О пшы къэтэджыжьыщт, – къыриӀуагъ Исус.
JHN.11.24	– Аужырэ мафэу лӀагъэхэр къызщытэджыжьыщтым ари къызэрэтэджыжьыщтыр сэшӀэ, – къыриӀожьыгъ Мартэ.
JHN.11.25	– ЛӀагъэхэр къэзгъэтэджыжьэу, щыӀэныгъэр язытырэр сэры; сэркӀэ шӀошъхъуныгъэ зиӀэр лӀэми, щыӀэщт; 
JHN.11.26	хэти ащ фэдэ щыӀэныгъэ зиӀэ хъоу, сэркӀэ шӀошъхъуныгъэ зиӀэр егъашӀэми лӀэжьыщтэп. Ар пшӀошъ мэхъуа? – къеупчӀыгъ Исус.
JHN.11.27	– Ары, Зиусхьан, – риӀожьыгъ Мартэ. – Тхьэм ы Къоу дунаим къэкӀон фэегъэ Христосыр зэрэорыр сшӀошъ мэхъу.
JHN.11.28	Мартэ ар къызеӀом, ыгъэзэжьи, ышыпхъу Мерэм къеджи, шъэфэу риӀуагъ:
JHN.11.28	– Дин гъэсакӀор къэкӀуагъэу къыоджэ.
JHN.11.29	Мерэм ар зызэхехым, псынкӀэу къэтэджи, Исус дэжь кӀуагъэ. 
JHN.11.30	Исус джыри къуаджэм дэхьэгъэгъэгоп, Мартэ зыщыӀукӀагъэм дэжь щытыгъ. 
JHN.11.31	Джуртхэу тхьаусхакӀо къэкӀуагъэхэу Мерэм игъусэхэу унэм исыгъэхэм псынкӀэу тэджи, ар унэм икӀыгъэу залъэгъум, къэунэм кӀонышъ, ащ дэжь щыгъынэу ашӀошӀи, ыуж ихьагъэх. 
JHN.11.32	Ау Мерэм Исус зыдэщыӀэм кӀуи, Исус зелъэгъум, ылъакъохэм адэжь зыщыридзыхи, риӀуагъ:
JHN.11.32	– Зиусхьан, о мыщ ущыӀагъэмэ, сшы лӀэщтыгъэп.
JHN.11.33	Исус Мерэм гъэу, ащ игъусэхэу къэкӀогъэ джуртхэри гъыхэу зелъэгъум, ыгу къеуи, лъэшэу къэчэфынчъагъ.
JHN.11.34	– Тыда хьадэр зыщычӀэшъулъхьажьыгъэр? – яупчӀыгъ Исус.
JHN.11.34	– Зиусхьан, къакӀуи, еплъ, – къыраӀуагъ ахэмэ.
JHN.11.35	Джащыгъум Исус къэгъыгъ.
JHN.11.36	Ар залъэгъум, джуртмэ къаӀуагъ:
JHN.11.36	– Ащ шӀу зэрилъэгъущтыгъэм шъуеплъ!
JHN.11.37	– Мы лӀэу нэшъум ынэхэр къэзгъэплъагъэм а лӀыр ымыгъэлӀэн ылъэкӀыщтыгъэба? – къаӀуагъ ахэмэ ащыщхэу заулэмэ.
JHN.11.38	Исус ыгу лъэшэу хэкӀэу, къэунэм кӀуагъэ. Ар гъочӀэгъыгъ, мыжъуи Ӏуалъхьажьыгъагъ.
JHN.11.39	– Мыжъор Ӏушъух, – къыӀуагъ Исус.
JHN.11.39	– Зиусхьан, – къыриуӀагъ лӀагъэм ыщыпхъу Мартэ Исус, – ар зылӀагъэр мэфиплӀ мэхъу, мэ Ӏае къыпихы хъугъэ.
JHN.11.40	– ШӀошъхъуныгъэ уиӀэмэ, Тхьэм ищытхъушхо зэрэплъэгъущтыр къыосӀуагъэба? – риӀуагъ Исус.
JHN.11.41	Аущтэу лӀагъэр зычӀэлъ гъочӀэгъым Ӏулъ мыжъор Ӏуахыгъ. Исуси уашъом дэплъыий, къыӀуагъ:
JHN.11.41	– Сэ ся Т! СилъэӀу укъызэредэӀугъэмкӀэ щытхъу къыпфэсэшӀы. 
JHN.11.42	Сыдигъуи силъэӀухэм укъызэрядэӀурэр сэшӀэ. О сыкъызэрэбгъэкӀуагъэмкӀэ мыщ дэжьым щыт цӀыф купышхом шӀошъхъуныгъэ яӀэ хъуным пае, мы гущыӀэхэр къэсӀуагъ.
JHN.11.43	Исус ар къызеӀом ыуж, мэкъэшхокӀэ къыӀуагъ:
JHN.11.43	– Лазар, къычӀэкӀ!
JHN.11.44	ЛӀагъэм ыӀэхэми ылъакъохэми чэфынхэр къящэкӀыгъэу, ынэгуи шэкӀ фыжь ещэкӀыгъэу къычӀэкӀыгъ.
JHN.11.44	– Чэфынхэу ещэкӀыгъэхэр къытешъухыжьи, орэкӀожь! – ариӀуагъ Исус.
JHN.11.45	Исус Ӏофышхо гъэшӀэгъонэу ышӀагъэр залъэгъум, Мерэм дэжь къэкӀогъэгъэ джуртхэм ащыщхэу бэмэ ИсускӀэ шӀошъхъуныгъэ яӀэ хъугъэ. 
JHN.11.46	Ау а джуртхэм ащыщэу куп фарисеймэ адэжь кӀуи, Исус ышӀагъэр араӀотэжьыгъ. 
JHN.11.47	Дин пэщэшхохэмрэ фарисейхэмрэ хъугъэ-шӀагъэр зызэхахым, Тхьэмэтэ Хэсэшхом хэтхэр зэӀуагъэкӀагъэх.
JHN.11.47	– Сыда тшӀэщтыр? – аӀозэ, зэхэупчӀыхьажьыгъэх. – Мы лӀым нэшэнэ гъэшӀэгъон Ӏаджи къегъэлъагъо. 
JHN.11.48	Ащ тыпэмыуцоу къэдгъанэмэ, цӀыф пстэуми ежьымкӀэ шӀошъхъуныгъэ яӀэ хъущт. Рим къэралыгъошхом щыщхэу, мы хэгъэгур зыӀэ илъхэр къэкӀонхэшъ, Тхьэм иунэшхуи ттырахынышъ, тлъэпкъи агъэкӀодыщт.
JHN.11.49	Джуртхэм ащыщэу, а илъэсым дин пэщэшхоу Кайафэ 
JHN.11.49	– Шъо зи шъушӀахэрэп. 
JHN.11.50	Тэ тлъэпкъ зэкӀэ кӀодыным нахьи, лъэпкъым пае нэбгырэ закъо лӀэмэ, тэркӀэ зэрэнахьышӀур къыжъугурыӀорэба?
JHN.11.51	Ар ежь-ежьырэу къыӀуагъэп, ау а илъэсым дин пэщэшхуагъэти, джурт лъэпкъым пае Исус ыпсэ зэритыщтыр Тхьэм ащ ыгу къырилъхьи, къыригъэӀуагъ. 
